  Residual norms for solver_ solve.
  0 KSP Residual norm 7.394546038115e-01 
  1 KSP Residual norm 3.864158298051e-02 
  2 KSP Residual norm 3.861901178098e-02 
  3 KSP Residual norm 1.724952062170e-02 
  4 KSP Residual norm 1.724623502597e-02 
  5 KSP Residual norm 1.032503064670e-02 
  6 KSP Residual norm 1.032368165502e-02 
  7 KSP Residual norm 3.739474117714e-03 
  8 KSP Residual norm 3.736298173816e-03 
  9 KSP Residual norm 2.215487687783e-03 
 10 KSP Residual norm 2.213936647952e-03 
 11 KSP Residual norm 1.226873179923e-03 
 12 KSP Residual norm 1.226278894584e-03 
 13 KSP Residual norm 5.605699444757e-04 
 14 KSP Residual norm 5.605332928955e-04 
 15 KSP Residual norm 1.950701124057e-04 
 16 KSP Residual norm 1.950616273483e-04 
 17 KSP Residual norm 5.929993228594e-05 
 18 KSP Residual norm 5.929727993650e-05 
 19 KSP Residual norm 2.703703074085e-05 
 20 KSP Residual norm 2.703019203770e-05 
 21 KSP Residual norm 1.614941273275e-05 
 22 KSP Residual norm 1.613227594727e-05 
 23 KSP Residual norm 8.317356727454e-06 
 24 KSP Residual norm 8.311411571919e-06 
 25 KSP Residual norm 4.733439800438e-06 
 26 KSP Residual norm 4.732886712977e-06 
 27 KSP Residual norm 1.745466029337e-06 
 28 KSP Residual norm 1.745379787268e-06 
 29 KSP Residual norm 6.757030263220e-07 
 30 KSP Residual norm 6.756524499771e-07 
 31 KSP Residual norm 2.908629771210e-07 
 32 KSP Residual norm 2.908516521116e-07 
 33 KSP Residual norm 1.229304205454e-07 
 34 KSP Residual norm 1.229013974927e-07 
 35 KSP Residual norm 5.291426440600e-08 
 36 KSP Residual norm 5.283293593817e-08 
 37 KSP Residual norm 3.057440544025e-08 
 38 KSP Residual norm 3.055194889408e-08 
 39 KSP Residual norm 1.481364579737e-08 
 40 KSP Residual norm 1.481149138980e-08 
 41 KSP Residual norm 4.850696327046e-09 
 42 KSP Residual norm 4.850661047052e-09 
 43 KSP Residual norm 1.512413561628e-09 
 44 KSP Residual norm 1.512314476766e-09 
 45 KSP Residual norm 7.578687745047e-10 
 46 KSP Residual norm 7.574572179704e-10 
 47 KSP Residual norm 3.699226877462e-10 
 48 KSP Residual norm 3.695697359896e-10 
 49 KSP Residual norm 2.083251932889e-10 
 50 KSP Residual norm 2.081629106698e-10 
 51 KSP Residual norm 1.050409476325e-10 
