  Residual norms for solver_ solve.
  0 KSP Residual norm 1.326187436389e+00 
  1 KSP Residual norm 2.278433512201e-04 
  2 KSP Residual norm 2.278432744706e-04 
  3 KSP Residual norm 1.117413497795e-04 
  4 KSP Residual norm 1.117413169741e-04 
  5 KSP Residual norm 4.841644447703e-05 
  6 KSP Residual norm 4.841644177868e-05 
  7 KSP Residual norm 1.967221749941e-05 
  8 KSP Residual norm 1.967221747585e-05 
  9 KSP Residual norm 7.871889074515e-06 
 10 KSP Residual norm 7.871889038166e-06 
 11 KSP Residual norm 3.404616134812e-06 
 12 KSP Residual norm 3.404615924383e-06 
 13 KSP Residual norm 1.391928313366e-06 
 14 KSP Residual norm 1.391927820449e-06 
 15 KSP Residual norm 5.299990151801e-07 
 16 KSP Residual norm 5.299987662537e-07 
 17 KSP Residual norm 2.515770540040e-07 
 18 KSP Residual norm 2.515769524783e-07 
 19 KSP Residual norm 1.359812199332e-07 
 20 KSP Residual norm 1.359811282089e-07 
 21 KSP Residual norm 7.052565880655e-08 
 22 KSP Residual norm 7.052564256267e-08 
 23 KSP Residual norm 3.694924067630e-08 
 24 KSP Residual norm 3.694923929339e-08 
 25 KSP Residual norm 1.985283577886e-08 
 26 KSP Residual norm 1.985283574843e-08 
 27 KSP Residual norm 9.350214142812e-09 
 28 KSP Residual norm 9.350214140582e-09 
 29 KSP Residual norm 3.612789288798e-09 
 30 KSP Residual norm 3.612789026657e-09 
 31 KSP Residual norm 1.506444343296e-09 
 32 KSP Residual norm 1.506444269504e-09 
 33 KSP Residual norm 6.734709985516e-10 
 34 KSP Residual norm 6.734709547663e-10 
 35 KSP Residual norm 2.440674795416e-10 
