  Residual norms for solver_ solve.
  0 KSP Residual norm 5.852305666631e-01 
  1 KSP Residual norm 5.005290791718e-03 
  2 KSP Residual norm 2.457397525710e-03 
  3 KSP Residual norm 7.691131650102e-04 
  4 KSP Residual norm 4.335608600557e-04 
  5 KSP Residual norm 4.326817137063e-04 
  6 KSP Residual norm 1.909279717340e-04 
  7 KSP Residual norm 8.151145348714e-05 
  8 KSP Residual norm 4.457381258786e-05 
  9 KSP Residual norm 2.453606626011e-05 
 10 KSP Residual norm 2.427169962481e-05 
 11 KSP Residual norm 1.565545819925e-05 
 12 KSP Residual norm 7.657303208634e-06 
 13 KSP Residual norm 4.542819269053e-06 
 14 KSP Residual norm 2.752082559695e-06 
 15 KSP Residual norm 2.313263611469e-06 
 16 KSP Residual norm 1.717806015866e-06 
 17 KSP Residual norm 1.137863484312e-06 
 18 KSP Residual norm 6.597991168258e-07 
 19 KSP Residual norm 3.912473602869e-07 
 20 KSP Residual norm 2.183075066059e-07 
 21 KSP Residual norm 2.126996843562e-07 
 22 KSP Residual norm 1.160317742618e-07 
 23 KSP Residual norm 4.405752744190e-08 
 24 KSP Residual norm 1.889154989515e-08 
 25 KSP Residual norm 9.090197824119e-09 
 26 KSP Residual norm 9.051364895265e-09 
 27 KSP Residual norm 3.645597912646e-09 
 28 KSP Residual norm 1.549916909984e-09 
 29 KSP Residual norm 7.170911494462e-10 
 30 KSP Residual norm 3.227482483515e-10 
 31 KSP Residual norm 3.224005008837e-10 
 32 KSP Residual norm 1.884834572636e-10 
 33 KSP Residual norm 1.257935143518e-10 
 34 KSP Residual norm 7.746252446071e-11 
