  Residual norms for solver_ solve.
  0 KSP Residual norm 1.148493906698e+00 
  1 KSP Residual norm 1.618837616185e-04 
  2 KSP Residual norm 7.993355876784e-05 
  3 KSP Residual norm 2.917101461374e-05 
  4 KSP Residual norm 2.824698963386e-05 
  5 KSP Residual norm 1.577194328678e-05 
  6 KSP Residual norm 7.753354975827e-06 
  7 KSP Residual norm 7.696671190820e-06 
  8 KSP Residual norm 3.528508727118e-06 
  9 KSP Residual norm 2.080655459655e-06 
 10 KSP Residual norm 1.189778819548e-06 
 11 KSP Residual norm 1.189572517670e-06 
 12 KSP Residual norm 7.059140468246e-07 
 13 KSP Residual norm 4.061339740998e-07 
 14 KSP Residual norm 2.902797767132e-07 
 15 KSP Residual norm 1.924239627833e-07 
 16 KSP Residual norm 1.134473038074e-07 
 17 KSP Residual norm 8.816620512179e-08 
 18 KSP Residual norm 7.462003636909e-08 
 19 KSP Residual norm 6.586077713061e-08 
 20 KSP Residual norm 5.960558339729e-08 
 21 KSP Residual norm 5.503205960403e-08 
 22 KSP Residual norm 5.367460653105e-08 
 23 KSP Residual norm 5.137871772933e-08 
 24 KSP Residual norm 4.843014693660e-08 
 25 KSP Residual norm 4.586190084144e-08 
 26 KSP Residual norm 4.364962895483e-08 
 27 KSP Residual norm 4.172650982332e-08 
 28 KSP Residual norm 4.003644607173e-08 
 29 KSP Residual norm 3.853627978864e-08 
 30 KSP Residual norm 3.719300190729e-08 
 31 KSP Residual norm 3.598105914513e-08 
 32 KSP Residual norm 3.488035891327e-08 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.148493906698e+00 
  1 KSP Residual norm 1.618837616185e-04 
  2 KSP Residual norm 7.993355876784e-05 
  3 KSP Residual norm 2.917101461374e-05 
  4 KSP Residual norm 2.824698963386e-05 
  5 KSP Residual norm 1.577194328678e-05 
  6 KSP Residual norm 7.753354975827e-06 
  7 KSP Residual norm 7.696671190820e-06 
  8 KSP Residual norm 3.528508727118e-06 
  9 KSP Residual norm 2.080655459655e-06 
 10 KSP Residual norm 1.189778819548e-06 
 11 KSP Residual norm 1.189572517670e-06 
 12 KSP Residual norm 7.059140468246e-07 
 13 KSP Residual norm 4.061339740998e-07 
 14 KSP Residual norm 2.902797767132e-07 
 15 KSP Residual norm 1.924239627833e-07 
 16 KSP Residual norm 1.134473038074e-07 
 17 KSP Residual norm 8.816620512179e-08 
 18 KSP Residual norm 7.462003636909e-08 
 19 KSP Residual norm 6.586077713061e-08 
 20 KSP Residual norm 5.960558339729e-08 
 21 KSP Residual norm 5.503205960403e-08 
 22 KSP Residual norm 5.367460653105e-08 
 23 KSP Residual norm 5.137871772933e-08 
 24 KSP Residual norm 4.843014693660e-08 
 25 KSP Residual norm 4.586190084144e-08 
 26 KSP Residual norm 4.364962895483e-08 
 27 KSP Residual norm 4.172650982332e-08 
 28 KSP Residual norm 4.003644607173e-08 
 29 KSP Residual norm 3.853627978864e-08 
 30 KSP Residual norm 3.719300190729e-08 
 31 KSP Residual norm 3.598105914513e-08 
 32 KSP Residual norm 3.488035891327e-08 
 33 KSP Residual norm 3.387486269342e-08 
 200 KSP Residual norm 3.387486269342e-08 
 34 KSP Residual norm 3.295159286916e-08 
 35 KSP Residual norm 3.209992062514e-08 
 36 KSP Residual norm 3.131104623644e-08 
 37 KSP Residual norm 3.057761330338e-08 
