  Residual norms for solver_ solve.
  0 KSP Residual norm 4.335710080716e-01 
  1 KSP Residual norm 2.418733703764e-02 
  2 KSP Residual norm 1.127089669311e-02 
  3 KSP Residual norm 2.653893368834e-03 
  4 KSP Residual norm 2.562467352338e-03 
  5 KSP Residual norm 1.458718735697e-03 
  6 KSP Residual norm 5.986484299253e-04 
  7 KSP Residual norm 3.030024326562e-04 
  8 KSP Residual norm 3.019695620110e-04 
  9 KSP Residual norm 1.735277811978e-04 
 10 KSP Residual norm 1.198755066649e-04 
 11 KSP Residual norm 9.885723931386e-05 
 12 KSP Residual norm 6.510769858016e-05 
 13 KSP Residual norm 3.777492317524e-05 
 14 KSP Residual norm 2.411624635740e-05 
 15 KSP Residual norm 1.254253326339e-05 
 16 KSP Residual norm 6.125647092906e-06 
 17 KSP Residual norm 6.107129016237e-06 
 18 KSP Residual norm 2.211201472298e-06 
 19 KSP Residual norm 8.877188147291e-07 
 20 KSP Residual norm 3.403568269868e-07 
 21 KSP Residual norm 1.675673491950e-07 
 22 KSP Residual norm 1.227280781383e-07 
 23 KSP Residual norm 6.716204664532e-08 
 24 KSP Residual norm 4.166206844980e-08 
 25 KSP Residual norm 2.660029155270e-08 
 26 KSP Residual norm 1.203065577862e-08 
 27 KSP Residual norm 6.797811580474e-09 
 28 KSP Residual norm 5.944778093927e-09 
 29 KSP Residual norm 2.804842884704e-09 
 30 KSP Residual norm 1.375945923895e-09 
 31 KSP Residual norm 6.824395478417e-10 
 32 KSP Residual norm 2.402843072094e-10 
 33 KSP Residual norm 2.285457133010e-10 
 34 KSP Residual norm 9.583604084047e-11 
