  Residual norms for solver_ solve.
  0 KSP Residual norm 6.669121867117e-01 
  1 KSP Residual norm 2.253682193656e-03 
  2 KSP Residual norm 2.253363093969e-03 
  3 KSP Residual norm 2.176140338355e-03 
  4 KSP Residual norm 9.263159592516e-04 
  5 KSP Residual norm 8.764174423258e-04 
  6 KSP Residual norm 8.762321271878e-04 
  7 KSP Residual norm 7.814803163248e-04 
  8 KSP Residual norm 2.563460910556e-04 
  9 KSP Residual norm 2.501314210731e-04 
 10 KSP Residual norm 2.499878548053e-04 
 11 KSP Residual norm 1.267895916432e-04 
 12 KSP Residual norm 8.510024099542e-05 
 13 KSP Residual norm 8.503875553025e-05 
 14 KSP Residual norm 8.496394910507e-05 
 15 KSP Residual norm 4.093812151239e-05 
 16 KSP Residual norm 2.755108740437e-05 
 17 KSP Residual norm 2.754181208307e-05 
 18 KSP Residual norm 2.748170534686e-05 
 19 KSP Residual norm 1.206979018938e-05 
 20 KSP Residual norm 1.184631918196e-05 
 21 KSP Residual norm 1.183912418887e-05 
 22 KSP Residual norm 9.336100165975e-06 
 23 KSP Residual norm 5.464317463987e-06 
 24 KSP Residual norm 5.463282884979e-06 
 25 KSP Residual norm 4.545999424050e-06 
 26 KSP Residual norm 3.351162918132e-06 
 27 KSP Residual norm 3.349809151710e-06 
 28 KSP Residual norm 2.344863453412e-06 
 29 KSP Residual norm 1.514121301387e-06 
 30 KSP Residual norm 1.513422779682e-06 
 31 KSP Residual norm 1.154449511972e-06 
 32 KSP Residual norm 5.581390773269e-07 
 33 KSP Residual norm 5.575457931570e-07 
 34 KSP Residual norm 3.516485503684e-07 
 35 KSP Residual norm 2.131608143342e-07 
 36 KSP Residual norm 2.131036310314e-07 
 37 KSP Residual norm 1.120968883770e-07 
 38 KSP Residual norm 7.252977284507e-08 
 39 KSP Residual norm 7.198714897836e-08 
 40 KSP Residual norm 5.365910317275e-08 
 41 KSP Residual norm 4.457980076207e-08 
 42 KSP Residual norm 3.899406735152e-08 
 43 KSP Residual norm 3.508821127534e-08 
 44 KSP Residual norm 3.214350733029e-08 
 45 KSP Residual norm 2.982155284665e-08 
 46 KSP Residual norm 2.793524930807e-08 
 47 KSP Residual norm 2.636570857964e-08 
 48 KSP Residual norm 2.503392468620e-08 
 49 KSP Residual norm 2.388546602407e-08 
 50 KSP Residual norm 2.288182589322e-08 
 51 KSP Residual norm 2.199492164073e-08 
 52 KSP Residual norm 2.120374840784e-08 
 53 KSP Residual norm 2.049223734303e-08 
 54 KSP Residual norm 1.984785888938e-08 
 55 KSP Residual norm 1.926067948975e-08 
 56 KSP Residual norm 1.872270866263e-08 
 57 KSP Residual norm 1.822743612882e-08 
 58 KSP Residual norm 1.776949695561e-08 
 59 KSP Residual norm 1.734442486110e-08 
 60 KSP Residual norm 1.694846750140e-08 
 61 KSP Residual norm 1.657844613807e-08 
 62 KSP Residual norm 1.623164761065e-08 
 63 KSP Residual norm 1.590574017784e-08 
 64 KSP Residual norm 1.559870723513e-08 
 65 KSP Residual norm 1.530879458780e-08 
 66 KSP Residual norm 1.503446812040e-08 
 67 KSP Residual norm 1.477437952384e-08 
 68 KSP Residual norm 1.452733832783e-08 
 69 KSP Residual norm 1.429228891231e-08 
 70 KSP Residual norm 1.406829148288e-08 
 71 KSP Residual norm 1.385450622707e-08 
 72 KSP Residual norm 1.365018004144e-08 
 73 KSP Residual norm 1.345463535064e-08 
 74 KSP Residual norm 1.326726063949e-08 
 75 KSP Residual norm 1.308750239653e-08 
 76 KSP Residual norm 1.291485822668e-08 
 77 KSP Residual norm 1.274887093783e-08 
 78 KSP Residual norm 1.258912344260e-08 
 79 KSP Residual norm 1.243523434569e-08 
 80 KSP Residual norm 1.228685411053e-08 
 81 KSP Residual norm 1.214366171737e-08 
 82 KSP Residual norm 1.200536174011e-08 
 83 KSP Residual norm 1.187168178119e-08 
 84 KSP Residual norm 1.174237021387e-08 
 85 KSP Residual norm 1.161719418929e-08 
 86 KSP Residual norm 1.149593787233e-08 
 87 KSP Residual norm 1.137840087594e-08 
 88 KSP Residual norm 1.126439686804e-08 
 89 KSP Residual norm 1.115375232893e-08 
 90 KSP Residual norm 1.104630544038e-08 
 91 KSP Residual norm 1.094190509024e-08 
 92 KSP Residual norm 1.084040997865e-08 
 93 KSP Residual norm 1.074168781372e-08 
 94 KSP Residual norm 1.064561458638e-08 
 95 KSP Residual norm 1.055207391539e-08 
 96 KSP Residual norm 1.046095645445e-08 
 97 KSP Residual norm 1.037215935474e-08 
 98 KSP Residual norm 1.028558577684e-08 
 99 KSP Residual norm 1.020114444666e-08 
100 KSP Residual norm 7.945792565304e-08 
101 KSP Residual norm 6.783849375970e-08 
102 KSP Residual norm 6.780607089481e-08 
103 KSP Residual norm 5.485116998438e-08 
104 KSP Residual norm 2.798047337744e-08 
105 KSP Residual norm 2.773831023361e-08 
106 KSP Residual norm 2.773147559904e-08 
107 KSP Residual norm 2.353392019401e-08 
108 KSP Residual norm 1.103857073324e-08 
109 KSP Residual norm 1.089505099291e-08 
110 KSP Residual norm 1.089241095671e-08 
111 KSP Residual norm 1.037199900248e-08 
112 KSP Residual norm 4.838994255425e-09 
113 KSP Residual norm 4.820545705059e-09 
114 KSP Residual norm 4.814346241153e-09 
115 KSP Residual norm 2.965726650486e-09 
116 KSP Residual norm 2.232497767059e-09 
117 KSP Residual norm 2.231892887877e-09 
118 KSP Residual norm 2.215208796757e-09 
119 KSP Residual norm 1.258594249237e-09 
120 KSP Residual norm 1.177403575713e-09 
121 KSP Residual norm 1.177065314261e-09 
122 KSP Residual norm 8.624123210746e-10 
123 KSP Residual norm 6.200346935184e-10 
124 KSP Residual norm 6.198692665502e-10 
125 KSP Residual norm 3.593791625407e-10 
126 KSP Residual norm 3.235482490165e-10 
127 KSP Residual norm 3.234865818622e-10 
128 KSP Residual norm 2.201531800480e-10 
129 KSP Residual norm 1.760594429898e-10 
130 KSP Residual norm 1.760301046316e-10 
131 KSP Residual norm 1.381712422633e-10 
132 KSP Residual norm 9.725675155748e-11 
