  Residual norms for solver_ solve.
  0 KSP Residual norm 5.856300749560e+00 
  1 KSP Residual norm 5.785022654160e+00 
  2 KSP Residual norm 5.770252166521e+00 
  3 KSP Residual norm 5.759834064859e+00 
  4 KSP Residual norm 5.745456949128e+00 
  5 KSP Residual norm 5.741271109910e+00 
  6 KSP Residual norm 5.735521928028e+00 
  7 KSP Residual norm 5.731225225939e+00 
  8 KSP Residual norm 5.729629610894e+00 
  9 KSP Residual norm 5.728529339340e+00 
 10 KSP Residual norm 5.728005868956e+00 
 11 KSP Residual norm 5.727457425679e+00 
 12 KSP Residual norm 5.726614139469e+00 
 13 KSP Residual norm 5.726238998392e+00 
 14 KSP Residual norm 5.726063263295e+00 
 15 KSP Residual norm 5.725947623085e+00 
 16 KSP Residual norm 5.725811966020e+00 
 17 KSP Residual norm 5.725440352753e+00 
 18 KSP Residual norm 5.724847297066e+00 
 19 KSP Residual norm 5.724444033141e+00 
 20 KSP Residual norm 5.724085613011e+00 
 21 KSP Residual norm 5.723890345126e+00 
 22 KSP Residual norm 5.723550714749e+00 
 23 KSP Residual norm 5.722610445716e+00 
 24 KSP Residual norm 5.721776557163e+00 
 25 KSP Residual norm 5.721218381962e+00 
 26 KSP Residual norm 5.720784151821e+00 
 27 KSP Residual norm 5.720383841477e+00 
 28 KSP Residual norm 5.719838462436e+00 
 29 KSP Residual norm 5.719207932994e+00 
 30 KSP Residual norm 5.718831395422e+00 
 31 KSP Residual norm 5.718566034356e+00 
 32 KSP Residual norm 5.718126664817e+00 
 33 KSP Residual norm 5.717766421019e+00 
 34 KSP Residual norm 5.717371556717e+00 
 35 KSP Residual norm 5.717074550714e+00 
 36 KSP Residual norm 5.716679117818e+00 
 37 KSP Residual norm 5.716197546426e+00 
 38 KSP Residual norm 5.715695644081e+00 
 39 KSP Residual norm 5.714856095507e+00 
 40 KSP Residual norm 5.714129216312e+00 
 41 KSP Residual norm 5.713270540206e+00 
 42 KSP Residual norm 5.712706730736e+00 
 43 KSP Residual norm 5.712359086551e+00 
 44 KSP Residual norm 5.711991255876e+00 
 45 KSP Residual norm 5.711603427671e+00 
 46 KSP Residual norm 5.711287052720e+00 
 47 KSP Residual norm 5.710798314651e+00 
 48 KSP Residual norm 5.710170130723e+00 
 49 KSP Residual norm 5.709465685458e+00 
 50 KSP Residual norm 5.708919712968e+00 
 51 KSP Residual norm 5.708460541243e+00 
 52 KSP Residual norm 5.707754781049e+00 
 53 KSP Residual norm 5.707042817290e+00 
 54 KSP Residual norm 5.706214333966e+00 
 55 KSP Residual norm 5.705125963163e+00 
 56 KSP Residual norm 5.704121772388e+00 
 57 KSP Residual norm 5.702700865120e+00 
 58 KSP Residual norm 5.701768682740e+00 
 59 KSP Residual norm 5.700947730838e+00 
 60 KSP Residual norm 5.700244472478e+00 
 61 KSP Residual norm 5.699736714904e+00 
 62 KSP Residual norm 5.699100640571e+00 
 63 KSP Residual norm 5.698617223924e+00 
 64 KSP Residual norm 5.697953623228e+00 
 65 KSP Residual norm 5.697314261580e+00 
 66 KSP Residual norm 5.696716988232e+00 
 67 KSP Residual norm 5.696062306727e+00 
 68 KSP Residual norm 5.695640205817e+00 
 69 KSP Residual norm 5.695129551843e+00 
 70 KSP Residual norm 5.694348933493e+00 
 71 KSP Residual norm 5.693722673349e+00 
 72 KSP Residual norm 5.692677969580e+00 
 73 KSP Residual norm 5.692009620585e+00 
 74 KSP Residual norm 5.691053095774e+00 
 75 KSP Residual norm 5.690329628207e+00 
 76 KSP Residual norm 5.689341787859e+00 
 77 KSP Residual norm 5.688195398518e+00 
 78 KSP Residual norm 5.686922674529e+00 
 79 KSP Residual norm 5.685878851779e+00 
 80 KSP Residual norm 5.685264665512e+00 
 81 KSP Residual norm 5.684619879386e+00 
 82 KSP Residual norm 5.684020682170e+00 
 83 KSP Residual norm 5.682963601273e+00 
 84 KSP Residual norm 5.682303120217e+00 
 85 KSP Residual norm 5.681559547214e+00 
 86 KSP Residual norm 5.681010552492e+00 
 87 KSP Residual norm 5.679292300172e+00 
 88 KSP Residual norm 5.677570320378e+00 
 89 KSP Residual norm 5.675651082466e+00 
 90 KSP Residual norm 5.673729425638e+00 
 91 KSP Residual norm 5.671592222475e+00 
 92 KSP Residual norm 5.669227727773e+00 
 93 KSP Residual norm 5.666727032420e+00 
 94 KSP Residual norm 5.665600131924e+00 
 95 KSP Residual norm 5.664614771400e+00 
 96 KSP Residual norm 5.662710739162e+00 
 97 KSP Residual norm 5.660588970000e+00 
 98 KSP Residual norm 5.657564665156e+00 
 99 KSP Residual norm 5.655152210085e+00 
100 KSP Residual norm 5.652253528644e+00 
