It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	8.84433	1	0	0
1	0.000272705	3.08339e-05	1581.48	18
2	8.07244e-07	9.12726e-08	11.3191	11
3	3.70325e-09	4.18714e-10	0.396489	4
It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	8.84433	1	0	0
1	0.000272705	3.08339e-05	1581.48	18
2	8.07244e-07	9.12726e-08	11.3113	11
3	3.70325e-09	4.18714e-10	0.436798	4
