It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	5.7658	1	0	0
1	0.000169619	2.94182e-05	2062.7	18
2	4.81462e-07	8.3503e-08	14.7476	11
3	2.9719e-09	5.15436e-10	0.353163	3
It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	5.7658	1	0	0
1	0.000169619	2.94182e-05	2062.69	18
2	4.81461e-07	8.3503e-08	14.139	11
3	2.97259e-09	5.15556e-10	0.366991	3
