  Residual norms for solver_ solve.
  0 KSP Residual norm 8.263201976715e-01 
  1 KSP Residual norm 3.020818266246e-03 
  2 KSP Residual norm 1.764847088757e-03 
  3 KSP Residual norm 9.365744453460e-04 
  4 KSP Residual norm 3.624539860226e-04 
  5 KSP Residual norm 3.618825081090e-04 
  6 KSP Residual norm 1.521852327378e-04 
  7 KSP Residual norm 8.099133207747e-05 
  8 KSP Residual norm 4.191341133358e-05 
  9 KSP Residual norm 2.180248671314e-05 
 10 KSP Residual norm 2.178245168606e-05 
 11 KSP Residual norm 1.223183563708e-05 
 12 KSP Residual norm 6.969992821670e-06 
 13 KSP Residual norm 4.061123247452e-06 
 14 KSP Residual norm 2.097985727900e-06 
 15 KSP Residual norm 2.095918173060e-06 
 16 KSP Residual norm 1.192305340768e-06 
 17 KSP Residual norm 6.875255166797e-07 
 18 KSP Residual norm 4.109535212908e-07 
 19 KSP Residual norm 2.780000814836e-07 
 20 KSP Residual norm 2.776684898957e-07 
 21 KSP Residual norm 1.763564913412e-07 
 22 KSP Residual norm 1.016625266805e-07 
 23 KSP Residual norm 5.486607668436e-08 
 24 KSP Residual norm 3.036250565674e-08 
 25 KSP Residual norm 3.031260287573e-08 
 26 KSP Residual norm 1.601588546680e-08 
 27 KSP Residual norm 8.159877533560e-09 
 28 KSP Residual norm 3.815703860335e-09 
 29 KSP Residual norm 1.515754870771e-09 
 30 KSP Residual norm 1.513031960039e-09 
 31 KSP Residual norm 6.744320671146e-10 
 32 KSP Residual norm 3.283398292034e-10 
 33 KSP Residual norm 1.644014992993e-10 
