  Residual norms for solver_ solve.
  0 KSP Residual norm 4.239021966537e-01 
  1 KSP Residual norm 2.842901748089e-02 
  2 KSP Residual norm 1.704834493404e-02 
  3 KSP Residual norm 8.027046876727e-03 
  4 KSP Residual norm 3.102587146329e-03 
  5 KSP Residual norm 1.350334475188e-03 
  6 KSP Residual norm 1.333345039339e-03 
  7 KSP Residual norm 6.586737770563e-04 
  8 KSP Residual norm 3.601224781987e-04 
  9 KSP Residual norm 1.845418134956e-04 
 10 KSP Residual norm 1.179658113312e-04 
 11 KSP Residual norm 7.563534364945e-05 
 12 KSP Residual norm 5.895975050514e-05 
 13 KSP Residual norm 5.035637545975e-05 
 14 KSP Residual norm 2.884822231462e-05 
 15 KSP Residual norm 1.471150666295e-05 
 16 KSP Residual norm 8.745363260114e-06 
 17 KSP Residual norm 4.333267090346e-06 
 18 KSP Residual norm 2.162533154518e-06 
 19 KSP Residual norm 2.152239781279e-06 
 20 KSP Residual norm 9.914078994101e-07 
 21 KSP Residual norm 3.930252699690e-07 
 22 KSP Residual norm 1.639745875214e-07 
 23 KSP Residual norm 7.068456060356e-08 
 24 KSP Residual norm 3.360183896392e-08 
 25 KSP Residual norm 3.329050028990e-08 
 26 KSP Residual norm 2.156477990142e-08 
 27 KSP Residual norm 1.463424283920e-08 
 28 KSP Residual norm 7.047925308127e-09 
 29 KSP Residual norm 2.892154080240e-09 
 30 KSP Residual norm 1.254944295173e-09 
 31 KSP Residual norm 8.063756007306e-10 
 32 KSP Residual norm 5.889537056059e-10 
 33 KSP Residual norm 3.053469152724e-10 
 34 KSP Residual norm 1.529461591062e-10 
 35 KSP Residual norm 7.487377068331e-11 
