  Residual norms for solver_ solve.
  0 KSP Residual norm 8.121055364662e-01 
  1 KSP Residual norm 3.790929941448e-04 
  2 KSP Residual norm 2.211742353844e-04 
  3 KSP Residual norm 1.208620710519e-04 
  4 KSP Residual norm 1.208213024782e-04 
  5 KSP Residual norm 4.847580762227e-05 
  6 KSP Residual norm 2.088713358593e-05 
  7 KSP Residual norm 1.376610326111e-05 
  8 KSP Residual norm 1.108613070593e-05 
  9 KSP Residual norm 6.012212652262e-06 
 10 KSP Residual norm 3.319233758279e-06 
 11 KSP Residual norm 3.279470708530e-06 
 12 KSP Residual norm 1.905247629552e-06 
 13 KSP Residual norm 1.129805387601e-06 
 14 KSP Residual norm 6.468710452780e-07 
 15 KSP Residual norm 6.468198176855e-07 
 16 KSP Residual norm 3.345481859378e-07 
 17 KSP Residual norm 1.807647241951e-07 
 18 KSP Residual norm 9.244443630597e-08 
 19 KSP Residual norm 9.195689024642e-08 
 20 KSP Residual norm 4.794985348556e-08 
 21 KSP Residual norm 2.825824496362e-08 
 22 KSP Residual norm 2.487571051770e-08 
 23 KSP Residual norm 1.745029183616e-08 
 24 KSP Residual norm 1.117916527564e-08 
 25 KSP Residual norm 7.000514365437e-09 
 26 KSP Residual norm 6.996184996275e-09 
 27 KSP Residual norm 4.115409421082e-09 
 28 KSP Residual norm 2.419022715911e-09 
 29 KSP Residual norm 1.523433220633e-09 
 30 KSP Residual norm 1.523173325125e-09 
 31 KSP Residual norm 8.295264274538e-10 
 32 KSP Residual norm 4.024559922665e-10 
 33 KSP Residual norm 2.237259850581e-10 
 34 KSP Residual norm 2.084603559218e-10 
 35 KSP Residual norm 1.125674069983e-10 
