  Residual norms for solver_ solve.
  0 KSP Residual norm 2.032053403585e-01 
  1 KSP Residual norm 5.452888960343e-03 
  2 KSP Residual norm 3.226633997122e-03 
  3 KSP Residual norm 1.627491449904e-03 
  4 KSP Residual norm 1.603292118481e-03 
  5 KSP Residual norm 6.279466396427e-04 
  6 KSP Residual norm 2.799105997872e-04 
  7 KSP Residual norm 1.447870202167e-04 
  8 KSP Residual norm 9.397394100852e-05 
  9 KSP Residual norm 7.592909384068e-05 
 10 KSP Residual norm 4.164928318669e-05 
 11 KSP Residual norm 2.351233864038e-05 
 12 KSP Residual norm 1.439739176069e-05 
 13 KSP Residual norm 1.439328527810e-05 
 14 KSP Residual norm 9.365660584944e-06 
 15 KSP Residual norm 5.563576208420e-06 
 16 KSP Residual norm 3.445037003643e-06 
 17 KSP Residual norm 3.444694969448e-06 
 18 KSP Residual norm 2.130895576685e-06 
 19 KSP Residual norm 1.282879415848e-06 
 20 KSP Residual norm 7.762583780317e-07 
 21 KSP Residual norm 7.709457148492e-07 
 22 KSP Residual norm 4.582325356203e-07 
 23 KSP Residual norm 2.312089878056e-07 
 24 KSP Residual norm 1.013186781140e-07 
 25 KSP Residual norm 6.636956849752e-08 
 26 KSP Residual norm 4.389032628411e-08 
 27 KSP Residual norm 1.834915256139e-08 
 28 KSP Residual norm 8.165649990618e-09 
 29 KSP Residual norm 3.852481002318e-09 
 30 KSP Residual norm 3.808043324508e-09 
 31 KSP Residual norm 1.933388773813e-09 
 32 KSP Residual norm 1.080156763818e-09 
 33 KSP Residual norm 6.862223232967e-10 
 34 KSP Residual norm 6.860818651952e-10 
 35 KSP Residual norm 4.649808738960e-10 
 36 KSP Residual norm 2.731868197633e-10 
 37 KSP Residual norm 1.249060368113e-10 
 38 KSP Residual norm 1.248941910335e-10 
 39 KSP Residual norm 6.398013594388e-11 
