  Residual norms for solver_ solve.
  0 KSP Residual norm 4.995163608311e-01 
  1 KSP Residual norm 2.601801602969e-02 
  2 KSP Residual norm 2.596131780383e-02 
  3 KSP Residual norm 1.151203220901e-02 
  4 KSP Residual norm 1.107539666800e-02 
  5 KSP Residual norm 6.855499338969e-03 
  6 KSP Residual norm 6.713107390640e-03 
  7 KSP Residual norm 2.469792466515e-03 
  8 KSP Residual norm 2.461412963658e-03 
  9 KSP Residual norm 1.448507822194e-03 
 10 KSP Residual norm 1.443864604670e-03 
 11 KSP Residual norm 8.013223220781e-04 
 12 KSP Residual norm 7.954630897393e-04 
 13 KSP Residual norm 3.591900866199e-04 
 14 KSP Residual norm 2.919488152783e-04 
 15 KSP Residual norm 1.209294153618e-04 
 16 KSP Residual norm 3.628085492452e-05 
 17 KSP Residual norm 1.672022312227e-05 
 18 KSP Residual norm 1.011297168985e-05 
 19 KSP Residual norm 5.835718084535e-06 
 20 KSP Residual norm 5.195019158119e-06 
 21 KSP Residual norm 2.950338540151e-06 
 22 KSP Residual norm 2.874040164840e-06 
 23 KSP Residual norm 1.123869439833e-06 
 24 KSP Residual norm 1.116192396892e-06 
 25 KSP Residual norm 4.298592070793e-07 
 26 KSP Residual norm 4.281624229605e-07 
 27 KSP Residual norm 1.755267708981e-07 
 28 KSP Residual norm 1.750169949085e-07 
 29 KSP Residual norm 7.386764348070e-08 
 30 KSP Residual norm 7.133230017085e-08 
 31 KSP Residual norm 3.471348221020e-08 
 32 KSP Residual norm 2.697434779197e-08 
 33 KSP Residual norm 1.924265868639e-08 
 34 KSP Residual norm 9.017002725411e-09 
 35 KSP Residual norm 8.790045508199e-09 
 36 KSP Residual norm 3.132392104929e-09 
 37 KSP Residual norm 1.032704211661e-09 
 38 KSP Residual norm 5.741677392778e-10 
 39 KSP Residual norm 5.194144748587e-10 
 40 KSP Residual norm 2.722326537084e-10 
 41 KSP Residual norm 2.695645684707e-10 
 42 KSP Residual norm 1.524088577176e-10 
 43 KSP Residual norm 1.489490910595e-10 
 44 KSP Residual norm 8.384050197595e-11 
