  Residual norms for solver_ solve.
  0 KSP Residual norm 1.381985080437e+00 
  1 KSP Residual norm 5.152910238148e-03 
  2 KSP Residual norm 4.995066468956e-03 
  3 KSP Residual norm 4.979571826669e-03 
  4 KSP Residual norm 3.305415142856e-03 
  5 KSP Residual norm 2.398058528200e-03 
  6 KSP Residual norm 2.362354133503e-03 
  7 KSP Residual norm 2.350876113064e-03 
  8 KSP Residual norm 2.139364862161e-03 
  9 KSP Residual norm 1.079720870065e-03 
 10 KSP Residual norm 9.631862837666e-04 
 11 KSP Residual norm 3.619066272261e-04 
 12 KSP Residual norm 1.407607389106e-04 
 13 KSP Residual norm 6.743379757521e-05 
 14 KSP Residual norm 3.471631954996e-05 
 15 KSP Residual norm 3.451773631682e-05 
 16 KSP Residual norm 2.335808968571e-05 
 17 KSP Residual norm 1.763455800599e-05 
 18 KSP Residual norm 1.757206722694e-05 
 19 KSP Residual norm 1.345737862143e-05 
 20 KSP Residual norm 1.025377626884e-05 
 21 KSP Residual norm 1.020011362521e-05 
 22 KSP Residual norm 1.003478647675e-05 
 23 KSP Residual norm 5.368617891062e-06 
 24 KSP Residual norm 5.288262561864e-06 
 25 KSP Residual norm 2.050790015390e-06 
 26 KSP Residual norm 2.043470271741e-06 
 27 KSP Residual norm 8.166065130996e-07 
 28 KSP Residual norm 3.230732451594e-07 
 29 KSP Residual norm 1.095080908603e-07 
 30 KSP Residual norm 1.091330606082e-07 
 31 KSP Residual norm 7.197442732293e-08 
 32 KSP Residual norm 4.276390143641e-08 
 33 KSP Residual norm 4.248874150381e-08 
 34 KSP Residual norm 2.790534986239e-08 
 35 KSP Residual norm 1.676792444385e-08 
 36 KSP Residual norm 1.671805766993e-08 
 37 KSP Residual norm 1.256798352396e-08 
 38 KSP Residual norm 1.047616161569e-08 
 39 KSP Residual norm 9.187333504921e-09 
 40 KSP Residual norm 8.283731860466e-09 
 41 KSP Residual norm 7.593931981673e-09 
 42 KSP Residual norm 7.046790104921e-09 
 43 KSP Residual norm 6.600698167200e-09 
 44 KSP Residual norm 6.229402663786e-09 
 45 KSP Residual norm 5.914326489195e-09 
 46 KSP Residual norm 5.642679180826e-09 
 47 KSP Residual norm 5.405318946167e-09 
 48 KSP Residual norm 5.195595664691e-09 
 49 KSP Residual norm 5.008530587967e-09 
 50 KSP Residual norm 4.840317429866e-09 
 51 KSP Residual norm 4.687988578800e-09 
 52 KSP Residual norm 4.549191845374e-09 
 53 KSP Residual norm 4.422035462654e-09 
 54 KSP Residual norm 4.304978351610e-09 
 55 KSP Residual norm 4.196750730940e-09 
 56 KSP Residual norm 4.096295646656e-09 
 57 KSP Residual norm 4.002725200330e-09 
 58 KSP Residual norm 3.915287300371e-09 
 59 KSP Residual norm 3.833340071461e-09 
 60 KSP Residual norm 3.756331921182e-09 
 61 KSP Residual norm 3.683785842887e-09 
 62 KSP Residual norm 3.615286930361e-09 
 63 KSP Residual norm 3.550472355408e-09 
 64 KSP Residual norm 3.489023254096e-09 
 65 KSP Residual norm 3.430658106372e-09 
 66 KSP Residual norm 3.375127294778e-09 
 67 KSP Residual norm 3.322208601801e-09 
 68 KSP Residual norm 3.271703460378e-09 
 69 KSP Residual norm 3.223433813015e-09 
 70 KSP Residual norm 3.177239466124e-09 
 71 KSP Residual norm 3.132975849867e-09 
 72 KSP Residual norm 3.090512112059e-09 
 73 KSP Residual norm 3.049729488787e-09 
 74 KSP Residual norm 3.010519905500e-09 
 75 KSP Residual norm 2.972784771008e-09 
 76 KSP Residual norm 2.936433933718e-09 
 77 KSP Residual norm 2.901384774928e-09 
 78 KSP Residual norm 2.867561418408e-09 
 79 KSP Residual norm 2.834894039039e-09 
 80 KSP Residual norm 2.803318256175e-09 
 81 KSP Residual norm 2.772774599701e-09 
 82 KSP Residual norm 2.743208038763e-09 
 83 KSP Residual norm 2.714567564575e-09 
 84 KSP Residual norm 2.686805820204e-09 
 85 KSP Residual norm 2.659878771160e-09 
 86 KSP Residual norm 2.633745411579e-09 
 87 KSP Residual norm 2.608367501571e-09 
 88 KSP Residual norm 2.583709331865e-09 
 89 KSP Residual norm 2.559737512483e-09 
 90 KSP Residual norm 2.536420782593e-09 
 91 KSP Residual norm 2.513729839075e-09 
 92 KSP Residual norm 2.491637181652e-09 
 93 KSP Residual norm 2.470116972747e-09 
 94 KSP Residual norm 2.449144910425e-09 
 95 KSP Residual norm 2.428698113003e-09 
 96 KSP Residual norm 2.408755014084e-09 
 97 KSP Residual norm 2.389295266921e-09 
 98 KSP Residual norm 2.370299657143e-09 
 99 KSP Residual norm 2.351750022995e-09 
100 KSP Residual norm 1.829433689329e-08 
101 KSP Residual norm 1.567507614707e-08 
102 KSP Residual norm 1.555736706284e-08 
103 KSP Residual norm 1.450549025647e-08 
104 KSP Residual norm 4.891911828735e-09 
105 KSP Residual norm 4.472618319685e-09 
106 KSP Residual norm 4.448024271496e-09 
107 KSP Residual norm 4.384512505744e-09 
108 KSP Residual norm 1.679273433802e-09 
109 KSP Residual norm 1.672593868209e-09 
110 KSP Residual norm 8.466557387444e-10 
111 KSP Residual norm 5.217344342990e-10 
112 KSP Residual norm 5.043601196818e-10 
113 KSP Residual norm 3.236779840385e-10 
114 KSP Residual norm 2.888430977123e-10 
115 KSP Residual norm 1.869850520832e-10 
