  Residual norms for solver_ solve.
  0 KSP Residual norm 4.839104982821e-01 
  1 KSP Residual norm 1.174428379470e-02 
  2 KSP Residual norm 1.174426543906e-02 
  3 KSP Residual norm 1.163318820181e-02 
  4 KSP Residual norm 1.154970851709e-02 
  5 KSP Residual norm 1.154953095398e-02 
  6 KSP Residual norm 1.154951491764e-02 
  7 KSP Residual norm 1.154885182155e-02 
  8 KSP Residual norm 1.154447275499e-02 
  9 KSP Residual norm 1.154322861222e-02 
 10 KSP Residual norm 1.150637457941e-02 
 11 KSP Residual norm 1.150390633991e-02 
 12 KSP Residual norm 1.149667287861e-02 
 13 KSP Residual norm 1.149667064748e-02 
 14 KSP Residual norm 1.149667059731e-02 
 15 KSP Residual norm 1.149653164057e-02 
 16 KSP Residual norm 1.149609766301e-02 
 17 KSP Residual norm 1.149609419280e-02 
 18 KSP Residual norm 1.149606101430e-02 
 19 KSP Residual norm 1.149580760957e-02 
 20 KSP Residual norm 1.149541055979e-02 
 21 KSP Residual norm 1.149519277038e-02 
 22 KSP Residual norm 1.149483873015e-02 
 23 KSP Residual norm 1.149415872305e-02 
 24 KSP Residual norm 1.149408565504e-02 
 25 KSP Residual norm 1.149390660840e-02 
 26 KSP Residual norm 1.149341744158e-02 
 27 KSP Residual norm 1.149228747519e-02 
 28 KSP Residual norm 1.148681952121e-02 
 29 KSP Residual norm 1.148635347312e-02 
 30 KSP Residual norm 1.148228303133e-02 
 31 KSP Residual norm 1.148084998492e-02 
 32 KSP Residual norm 1.148019195426e-02 
 33 KSP Residual norm 1.147980647011e-02 
 34 KSP Residual norm 1.147961453194e-02 
 35 KSP Residual norm 1.147953614962e-02 
 36 KSP Residual norm 1.147887292317e-02 
 37 KSP Residual norm 1.142637165160e-02 
 38 KSP Residual norm 1.142015160438e-02 
 39 KSP Residual norm 1.141398941588e-02 
 40 KSP Residual norm 1.141397773113e-02 
 41 KSP Residual norm 1.141394133880e-02 
 42 KSP Residual norm 1.141148682404e-02 
 43 KSP Residual norm 1.141108680914e-02 
 44 KSP Residual norm 1.140873856115e-02 
 45 KSP Residual norm 1.140872690263e-02 
 46 KSP Residual norm 1.140870144240e-02 
 47 KSP Residual norm 1.140866430344e-02 
 48 KSP Residual norm 1.140752005267e-02 
 49 KSP Residual norm 1.140745290895e-02 
 50 KSP Residual norm 1.140453054867e-02 
 51 KSP Residual norm 1.140431562020e-02 
 52 KSP Residual norm 1.140416452868e-02 
 53 KSP Residual norm 1.140381506386e-02 
 54 KSP Residual norm 1.139909143015e-02 
 55 KSP Residual norm 1.139902574192e-02 
 56 KSP Residual norm 1.139614213760e-02 
 57 KSP Residual norm 1.137992329211e-02 
 58 KSP Residual norm 1.137422096614e-02 
 59 KSP Residual norm 1.137275588044e-02 
 60 KSP Residual norm 1.136674640517e-02 
 61 KSP Residual norm 1.136670986971e-02 
 62 KSP Residual norm 1.136648566415e-02 
 63 KSP Residual norm 1.136618656577e-02 
 64 KSP Residual norm 1.136156463249e-02 
 65 KSP Residual norm 1.136047941169e-02 
 66 KSP Residual norm 1.136047844833e-02 
 67 KSP Residual norm 1.136031719378e-02 
 68 KSP Residual norm 1.136024357953e-02 
 69 KSP Residual norm 1.136019965074e-02 
 70 KSP Residual norm 1.136007822426e-02 
 71 KSP Residual norm 1.135992085122e-02 
 72 KSP Residual norm 1.135514466509e-02 
 73 KSP Residual norm 1.135352204155e-02 
 74 KSP Residual norm 1.135288635890e-02 
 75 KSP Residual norm 1.135209376662e-02 
 76 KSP Residual norm 1.135116558710e-02 
 77 KSP Residual norm 1.135103129635e-02 
 78 KSP Residual norm 1.134936060479e-02 
 79 KSP Residual norm 1.134869702988e-02 
 80 KSP Residual norm 1.134804612756e-02 
 81 KSP Residual norm 1.134713932459e-02 
 82 KSP Residual norm 1.134713304653e-02 
 83 KSP Residual norm 1.134707538757e-02 
 84 KSP Residual norm 1.134408139655e-02 
 85 KSP Residual norm 1.134406750300e-02 
 86 KSP Residual norm 1.134402881728e-02 
 87 KSP Residual norm 1.134401583263e-02 
 88 KSP Residual norm 1.134392044871e-02 
 89 KSP Residual norm 1.134389270818e-02 
 90 KSP Residual norm 1.134163267496e-02 
 91 KSP Residual norm 1.134133115723e-02 
 92 KSP Residual norm 1.134098238905e-02 
 93 KSP Residual norm 1.134097650699e-02 
 94 KSP Residual norm 1.134070224555e-02 
 95 KSP Residual norm 1.134062724709e-02 
 96 KSP Residual norm 1.134058025645e-02 
