  Residual norms for solver_ solve.
  0 KSP Residual norm 1.908365391281e+00 
  1 KSP Residual norm 1.188571568757e-03 
  2 KSP Residual norm 9.157047806167e-04 
  3 KSP Residual norm 9.115487962474e-04 
  4 KSP Residual norm 9.108402172092e-04 
  5 KSP Residual norm 8.875464197595e-04 
  6 KSP Residual norm 7.831664558450e-04 
  7 KSP Residual norm 5.734207800168e-04 
  8 KSP Residual norm 4.699830099622e-04 
  9 KSP Residual norm 4.504912682496e-04 
 10 KSP Residual norm 4.475810329272e-04 
 11 KSP Residual norm 4.469860821599e-04 
 12 KSP Residual norm 4.464990609639e-04 
 13 KSP Residual norm 4.444656647486e-04 
 14 KSP Residual norm 4.304799846721e-04 
 15 KSP Residual norm 3.563379017595e-04 
 16 KSP Residual norm 2.358777368121e-04 
 17 KSP Residual norm 1.950926490911e-04 
 18 KSP Residual norm 1.912007079415e-04 
 19 KSP Residual norm 7.652409532107e-05 
 20 KSP Residual norm 2.989632766227e-05 
 21 KSP Residual norm 1.277451409881e-05 
 22 KSP Residual norm 1.276165716203e-05 
 23 KSP Residual norm 7.146377660890e-06 
 24 KSP Residual norm 5.445970666121e-06 
 25 KSP Residual norm 5.311971122707e-06 
 26 KSP Residual norm 5.293348765816e-06 
 27 KSP Residual norm 5.289013458699e-06 
 28 KSP Residual norm 5.274895698200e-06 
 29 KSP Residual norm 5.140769791049e-06 
 30 KSP Residual norm 4.191325096933e-06 
 31 KSP Residual norm 2.740057831852e-06 
 32 KSP Residual norm 2.253256182445e-06 
 33 KSP Residual norm 2.237476408677e-06 
 34 KSP Residual norm 2.235728585887e-06 
 35 KSP Residual norm 2.212782107562e-06 
 36 KSP Residual norm 1.882931664800e-06 
 37 KSP Residual norm 1.248418241635e-06 
 38 KSP Residual norm 1.201127546360e-06 
 39 KSP Residual norm 9.756865172214e-07 
 40 KSP Residual norm 8.430658456680e-07 
 41 KSP Residual norm 7.526806565883e-07 
 42 KSP Residual norm 6.848810474399e-07 
 43 KSP Residual norm 6.324006382430e-07 
 44 KSP Residual norm 5.902713961570e-07 
 45 KSP Residual norm 5.555841111031e-07 
 46 KSP Residual norm 5.263667899803e-07 
 47 KSP Residual norm 5.013227011187e-07 
 48 KSP Residual norm 4.795435754861e-07 
 49 KSP Residual norm 4.603767400831e-07 
 50 KSP Residual norm 4.433384999286e-07 
 51 KSP Residual norm 4.280619581350e-07 
 52 KSP Residual norm 4.142630522977e-07 
 53 KSP Residual norm 4.017179693176e-07 
 54 KSP Residual norm 3.902476512362e-07 
 55 KSP Residual norm 3.797069093864e-07 
 56 KSP Residual norm 3.699766089643e-07 
 57 KSP Residual norm 3.609579505042e-07 
 58 KSP Residual norm 3.525682142105e-07 
 59 KSP Residual norm 3.447375445178e-07 
 60 KSP Residual norm 3.374064871461e-07 
 61 KSP Residual norm 3.305240790103e-07 
 62 KSP Residual norm 3.240463500638e-07 
 63 KSP Residual norm 3.179351360406e-07 
 64 KSP Residual norm 3.121571286161e-07 
 65 KSP Residual norm 3.066831088425e-07 
 66 KSP Residual norm 3.014873234810e-07 
 67 KSP Residual norm 2.965469737796e-07 
 68 KSP Residual norm 2.918417934968e-07 
 69 KSP Residual norm 2.873536983244e-07 
 70 KSP Residual norm 2.830664928576e-07 
 71 KSP Residual norm 2.789656242705e-07 
 72 KSP Residual norm 2.750379741494e-07 
 73 KSP Residual norm 2.712716816858e-07 
 74 KSP Residual norm 2.676559927977e-07 
 75 KSP Residual norm 2.641811308004e-07 
 76 KSP Residual norm 2.608381850818e-07 
 77 KSP Residual norm 2.576190148930e-07 
 78 KSP Residual norm 2.545161658873e-07 
 79 KSP Residual norm 2.515227974579e-07 
 80 KSP Residual norm 2.486326192611e-07 
 81 KSP Residual norm 2.458398355834e-07 
 82 KSP Residual norm 2.431390964321e-07 
 83 KSP Residual norm 2.405254544104e-07 
 84 KSP Residual norm 2.379943265841e-07 
 85 KSP Residual norm 2.355414606726e-07 
 86 KSP Residual norm 2.331629049955e-07 
 87 KSP Residual norm 2.308549816917e-07 
 88 KSP Residual norm 2.286142627983e-07 
 89 KSP Residual norm 2.264375488349e-07 
 90 KSP Residual norm 2.243218495890e-07 
 91 KSP Residual norm 2.222643668404e-07 
 92 KSP Residual norm 2.202624787974e-07 
 93 KSP Residual norm 2.183137260472e-07 
 94 KSP Residual norm 2.164157988509e-07 
 95 KSP Residual norm 2.145665256316e-07 
 96 KSP Residual norm 2.127638625276e-07 
 97 KSP Residual norm 2.110058838942e-07 
 98 KSP Residual norm 2.092907736557e-07 
 99 KSP Residual norm 2.076168174173e-07 
100 KSP Residual norm 1.619889220738e-06 
101 KSP Residual norm 1.296843775605e-06 
102 KSP Residual norm 1.283896279601e-06 
103 KSP Residual norm 1.282163417349e-06 
104 KSP Residual norm 1.280326612944e-06 
105 KSP Residual norm 1.270181413261e-06 
106 KSP Residual norm 1.131160158124e-06 
107 KSP Residual norm 8.157559325606e-07 
108 KSP Residual norm 6.964374093164e-07 
109 KSP Residual norm 6.758727352379e-07 
110 KSP Residual norm 6.744431636296e-07 
111 KSP Residual norm 6.738939719311e-07 
112 KSP Residual norm 6.698983678357e-07 
113 KSP Residual norm 5.724800209237e-07 
114 KSP Residual norm 4.370301937993e-07 
115 KSP Residual norm 4.336084683537e-07 
116 KSP Residual norm 4.334477346774e-07 
117 KSP Residual norm 2.693899309478e-07 
118 KSP Residual norm 2.543707893790e-07 
119 KSP Residual norm 1.214262395084e-07 
120 KSP Residual norm 1.140766934355e-07 
121 KSP Residual norm 5.699314240658e-08 
122 KSP Residual norm 5.637257984770e-08 
123 KSP Residual norm 4.011840241541e-08 
124 KSP Residual norm 2.127831791228e-08 
125 KSP Residual norm 2.113834665302e-08 
126 KSP Residual norm 2.112422429840e-08 
127 KSP Residual norm 2.046514630010e-08 
128 KSP Residual norm 1.590529128125e-08 
129 KSP Residual norm 1.346695540355e-08 
130 KSP Residual norm 1.260126633724e-08 
131 KSP Residual norm 1.103313066380e-08 
132 KSP Residual norm 9.904198705998e-09 
133 KSP Residual norm 8.960795488053e-09 
134 KSP Residual norm 8.361633029918e-09 
135 KSP Residual norm 7.677540419555e-09 
136 KSP Residual norm 7.117071349888e-09 
137 KSP Residual norm 6.652833915900e-09 
138 KSP Residual norm 6.259474518078e-09 
139 KSP Residual norm 5.925677870650e-09 
140 KSP Residual norm 5.639132905874e-09 
141 KSP Residual norm 5.389757653479e-09 
142 KSP Residual norm 5.170841022926e-09 
143 KSP Residual norm 4.976467051622e-09 
144 KSP Residual norm 4.802524738929e-09 
145 KSP Residual norm 4.645611551955e-09 
146 KSP Residual norm 4.503145492843e-09 
147 KSP Residual norm 4.373027638590e-09 
148 KSP Residual norm 4.253575156031e-09 
149 KSP Residual norm 4.143405083561e-09 
150 KSP Residual norm 4.041374752733e-09 
151 KSP Residual norm 3.946528671651e-09 
152 KSP Residual norm 3.858061511136e-09 
153 KSP Residual norm 3.775288861209e-09 
154 KSP Residual norm 3.697624908039e-09 
155 KSP Residual norm 3.624564874809e-09 
156 KSP Residual norm 3.555671161028e-09 
157 KSP Residual norm 3.490562267392e-09 
158 KSP Residual norm 3.428903875232e-09 
159 KSP Residual norm 3.370401600079e-09 
160 KSP Residual norm 3.314795060809e-09 
161 KSP Residual norm 3.261852990975e-09 
162 KSP Residual norm 3.211369182613e-09 
163 KSP Residual norm 3.163159100012e-09 
164 KSP Residual norm 3.117057036471e-09 
165 KSP Residual norm 3.072913714070e-09 
166 KSP Residual norm 3.030594247103e-09 
167 KSP Residual norm 2.989976405817e-09 
168 KSP Residual norm 2.950949129479e-09 
169 KSP Residual norm 2.913411247534e-09 
170 KSP Residual norm 2.877270375293e-09 
171 KSP Residual norm 2.842441956686e-09 
172 KSP Residual norm 2.808848431468e-09 
173 KSP Residual norm 2.776418508210e-09 
174 KSP Residual norm 2.745086527549e-09 
175 KSP Residual norm 2.714791902737e-09 
176 KSP Residual norm 2.685478626660e-09 
177 KSP Residual norm 2.657094836159e-09 
178 KSP Residual norm 2.629592425979e-09 
179 KSP Residual norm 2.602926705770e-09 
180 KSP Residual norm 2.577056094601e-09 
181 KSP Residual norm 2.551941848220e-09 
182 KSP Residual norm 2.527547814996e-09 
183 KSP Residual norm 2.503840217044e-09 
184 KSP Residual norm 2.480787453516e-09 
185 KSP Residual norm 2.458359923462e-09 
186 KSP Residual norm 2.436529865985e-09 
187 KSP Residual norm 2.415271215749e-09 
188 KSP Residual norm 2.394559472107e-09 
189 KSP Residual norm 2.374371580379e-09 
190 KSP Residual norm 2.354685823941e-09 
191 KSP Residual norm 2.335481726015e-09 
192 KSP Residual norm 2.316739960115e-09 
193 KSP Residual norm 2.298442268278e-09 
194 KSP Residual norm 2.280571386288e-09 
195 KSP Residual norm 2.263110975201e-09 
196 KSP Residual norm 2.246045558548e-09 
197 KSP Residual norm 2.229360464667e-09 
198 KSP Residual norm 2.213041773682e-09 
199 KSP Residual norm 2.197076268690e-09 
200 KSP Residual norm 2.181451390765e-09 
