  Residual norms for solver_ solve.
  0 KSP Residual norm 1.448988809316e+00 
  1 KSP Residual norm 1.384386444797e-02 
  2 KSP Residual norm 1.383580049197e-02 
  3 KSP Residual norm 6.883496133087e-03 
  4 KSP Residual norm 6.259778818671e-03 
  5 KSP Residual norm 5.263651350348e-03 
  6 KSP Residual norm 2.545001969008e-03 
  7 KSP Residual norm 9.476812808701e-04 
  8 KSP Residual norm 4.289859941717e-04 
  9 KSP Residual norm 2.279752341909e-04 
 10 KSP Residual norm 1.222659515268e-04 
 11 KSP Residual norm 6.646093002293e-05 
 12 KSP Residual norm 6.477410931887e-05 
 13 KSP Residual norm 3.370006445689e-05 
 14 KSP Residual norm 3.322537750516e-05 
 15 KSP Residual norm 1.599546573968e-05 
 16 KSP Residual norm 1.268658225420e-05 
 17 KSP Residual norm 5.286821703256e-06 
 18 KSP Residual norm 4.609649293203e-06 
 19 KSP Residual norm 1.726431538043e-06 
 20 KSP Residual norm 5.950497762508e-07 
 21 KSP Residual norm 2.555271107845e-07 
 22 KSP Residual norm 9.133365098913e-08 
 23 KSP Residual norm 4.326037662896e-08 
 24 KSP Residual norm 4.257703429457e-08 
 25 KSP Residual norm 2.178342558637e-08 
 26 KSP Residual norm 2.016689655537e-08 
 27 KSP Residual norm 8.549105867329e-09 
 28 KSP Residual norm 8.458118078481e-09 
 29 KSP Residual norm 4.692416933181e-09 
 30 KSP Residual norm 2.654878856921e-09 
 31 KSP Residual norm 1.421479555260e-09 
 32 KSP Residual norm 1.394159111399e-09 
 33 KSP Residual norm 5.903485309229e-10 
 34 KSP Residual norm 1.951330828170e-10 
