  Residual norms for solver_ solve.
  0 KSP Residual norm 9.553715742258e-01 
  1 KSP Residual norm 4.398957427079e-03 
  2 KSP Residual norm 3.458998411731e-03 
  3 KSP Residual norm 3.445494446815e-03 
  4 KSP Residual norm 3.441769607309e-03 
  5 KSP Residual norm 3.318566704576e-03 
  6 KSP Residual norm 2.779094920226e-03 
  7 KSP Residual norm 1.958621491471e-03 
  8 KSP Residual norm 1.680027601178e-03 
  9 KSP Residual norm 1.638383879972e-03 
 10 KSP Residual norm 1.632603174817e-03 
 11 KSP Residual norm 1.630960042253e-03 
 12 KSP Residual norm 1.627714800516e-03 
 13 KSP Residual norm 1.605957149574e-03 
 14 KSP Residual norm 1.447419896658e-03 
 15 KSP Residual norm 9.665897856400e-04 
 16 KSP Residual norm 6.987220457759e-04 
 17 KSP Residual norm 6.657032608829e-04 
 18 KSP Residual norm 6.647787581059e-04 
 19 KSP Residual norm 2.491377120328e-04 
 20 KSP Residual norm 9.661680047496e-05 
 21 KSP Residual norm 4.631074329418e-05 
 22 KSP Residual norm 3.830462276197e-05 
 23 KSP Residual norm 2.386150888033e-05 
 24 KSP Residual norm 2.375171059664e-05 
 25 KSP Residual norm 2.373962884872e-05 
 26 KSP Residual norm 2.369498362558e-05 
 27 KSP Residual norm 2.299685554974e-05 
 28 KSP Residual norm 1.913140472137e-05 
 29 KSP Residual norm 1.355233556761e-05 
 30 KSP Residual norm 1.223081724046e-05 
 31 KSP Residual norm 1.209704790491e-05 
 32 KSP Residual norm 1.208472166819e-05 
 33 KSP Residual norm 1.207457994181e-05 
 34 KSP Residual norm 1.192369894330e-05 
 35 KSP Residual norm 9.002458419819e-06 
 36 KSP Residual norm 7.055454191174e-06 
 37 KSP Residual norm 7.009689726969e-06 
 38 KSP Residual norm 7.001269654315e-06 
 39 KSP Residual norm 6.273234258645e-06 
 40 KSP Residual norm 3.657851227158e-06 
 41 KSP Residual norm 1.546813432424e-06 
 42 KSP Residual norm 1.515705699878e-06 
 43 KSP Residual norm 1.168593999165e-06 
 44 KSP Residual norm 9.833232344054e-07 
 45 KSP Residual norm 8.650942213441e-07 
 46 KSP Residual norm 7.812967328681e-07 
 47 KSP Residual norm 7.179206132779e-07 
 48 KSP Residual norm 6.678249722938e-07 
 49 KSP Residual norm 6.269376084865e-07 
 50 KSP Residual norm 5.927442249210e-07 
 51 KSP Residual norm 5.635973683861e-07 
 52 KSP Residual norm 5.383665145502e-07 
 53 KSP Residual norm 5.162466392222e-07 
 54 KSP Residual norm 4.966468510799e-07 
 55 KSP Residual norm 4.791223204807e-07 
 56 KSP Residual norm 4.633309123065e-07 
 57 KSP Residual norm 4.490045859324e-07 
 58 KSP Residual norm 4.359299635978e-07 
 59 KSP Residual norm 4.239347851757e-07 
 60 KSP Residual norm 4.128782515497e-07 
 61 KSP Residual norm 4.026440026545e-07 
 62 KSP Residual norm 3.931349207146e-07 
 63 KSP Residual norm 3.842692232653e-07 
 64 KSP Residual norm 3.759774839483e-07 
 65 KSP Residual norm 3.682003314706e-07 
 66 KSP Residual norm 3.608866515235e-07 
 67 KSP Residual norm 3.539921666977e-07 
 68 KSP Residual norm 3.474783039345e-07 
 69 KSP Residual norm 3.413112831472e-07 
 70 KSP Residual norm 3.354613777176e-07 
 71 KSP Residual norm 3.299023098276e-07 
 72 KSP Residual norm 3.246107525032e-07 
 73 KSP Residual norm 3.195659168041e-07 
 74 KSP Residual norm 3.147492074728e-07 
 75 KSP Residual norm 3.101439340155e-07 
 76 KSP Residual norm 3.057350669713e-07 
