  Residual norms for solver_ solve.
  0 KSP Residual norm 7.394546038115e-01 
  1 KSP Residual norm 3.860341868322e-02 
  2 KSP Residual norm 2.764472622721e-02 
  3 KSP Residual norm 1.706590943159e-02 
  4 KSP Residual norm 1.027693337399e-02 
  5 KSP Residual norm 1.016454164790e-02 
  6 KSP Residual norm 3.682432774085e-03 
  7 KSP Residual norm 3.614756420095e-03 
  8 KSP Residual norm 2.170398745873e-03 
  9 KSP Residual norm 1.205258067950e-03 
 10 KSP Residual norm 5.472847314639e-04 
 11 KSP Residual norm 1.901550943336e-04 
 12 KSP Residual norm 5.799896267876e-05 
 13 KSP Residual norm 2.660813596991e-05 
 14 KSP Residual norm 2.632250837060e-05 
 15 KSP Residual norm 1.576702300579e-05 
 16 KSP Residual norm 8.208676552913e-06 
 17 KSP Residual norm 8.118625522797e-06 
 18 KSP Residual norm 4.554913462207e-06 
 19 KSP Residual norm 4.264369908965e-06 
 20 KSP Residual norm 1.666539626740e-06 
 21 KSP Residual norm 6.506805584823e-07 
 22 KSP Residual norm 6.414367319480e-07 
 23 KSP Residual norm 2.753208651226e-07 
 24 KSP Residual norm 1.172740387129e-07 
 25 KSP Residual norm 5.131035958496e-08 
 26 KSP Residual norm 2.941069691859e-08 
 27 KSP Residual norm 2.902789980614e-08 
 28 KSP Residual norm 1.397231138141e-08 
 29 KSP Residual norm 4.545322701426e-09 
 30 KSP Residual norm 1.501893322762e-09 
 31 KSP Residual norm 1.419503412721e-09 
 32 KSP Residual norm 7.181883732929e-10 
 33 KSP Residual norm 3.740410659294e-10 
 34 KSP Residual norm 3.522342848130e-10 
 35 KSP Residual norm 1.977632754648e-10 
 36 KSP Residual norm 9.720629804180e-11 
