  Residual norms for solver_ solve.
  0 KSP Residual norm 1.326157199114e+00 
  1 KSP Residual norm 2.090260388979e-04 
  2 KSP Residual norm 8.467370487806e-05 
  3 KSP Residual norm 3.563932716116e-05 
  4 KSP Residual norm 2.720303405616e-05 
  5 KSP Residual norm 1.004137328219e-05 
  6 KSP Residual norm 3.156380203482e-06 
  7 KSP Residual norm 3.156232848095e-06 
  8 KSP Residual norm 1.075742102374e-06 
  9 KSP Residual norm 3.521155430533e-07 
 10 KSP Residual norm 3.491350610610e-07 
 11 KSP Residual norm 1.467282384321e-07 
 12 KSP Residual norm 6.963197674564e-08 
 13 KSP Residual norm 3.875919842536e-08 
 14 KSP Residual norm 3.869514003772e-08 
 15 KSP Residual norm 2.044794696865e-08 
 16 KSP Residual norm 1.011260429953e-08 
 17 KSP Residual norm 1.002684539752e-08 
 18 KSP Residual norm 4.575238644066e-09 
 19 KSP Residual norm 1.949541016047e-09 
 20 KSP Residual norm 1.312562209392e-09 
 21 KSP Residual norm 1.312095030663e-09 
 22 KSP Residual norm 1.063163792721e-09 
 23 KSP Residual norm 9.170329597387e-10 
 24 KSP Residual norm 8.182438093822e-10 
 25 KSP Residual norm 7.457557174106e-10 
 26 KSP Residual norm 6.964356310203e-10 
 27 KSP Residual norm 6.891381796489e-10 
 28 KSP Residual norm 6.546583304203e-10 
 29 KSP Residual norm 6.243754524595e-10 
 30 KSP Residual norm 5.979337256748e-10 
 31 KSP Residual norm 5.745897602099e-10 
 32 KSP Residual norm 5.537824434423e-10 
 33 KSP Residual norm 5.350833229227e-10 
 34 KSP Residual norm 5.181588646387e-10 
 35 KSP Residual norm 5.027450229390e-10 
 36 KSP Residual norm 4.886296704531e-10 
 37 KSP Residual norm 4.756401695701e-10 
 38 KSP Residual norm 4.636343969836e-10 
 39 KSP Residual norm 4.524941419101e-10 
 40 KSP Residual norm 4.421201700706e-10 
 41 KSP Residual norm 4.324284784608e-10 
 42 KSP Residual norm 4.233474156504e-10 
 43 KSP Residual norm 4.148154407332e-10 
 44 KSP Residual norm 4.067793600176e-10 
 45 KSP Residual norm 3.991929255801e-10 
 46 KSP Residual norm 3.920157110726e-10 
 47 KSP Residual norm 3.852122022071e-10 
 48 KSP Residual norm 3.787510550930e-10 
 49 KSP Residual norm 3.726044870042e-10 
 50 KSP Residual norm 3.667477725080e-10 
 51 KSP Residual norm 3.611588240767e-10 
 52 KSP Residual norm 3.558178409364e-10 
 53 KSP Residual norm 3.507070134083e-10 
 54 KSP Residual norm 3.458102726673e-10 
 55 KSP Residual norm 3.411130778972e-10 
 56 KSP Residual norm 3.366022344111e-10 
 57 KSP Residual norm 3.322657375519e-10 
 58 KSP Residual norm 3.280926381605e-10 
 59 KSP Residual norm 3.240729261781e-10 
 60 KSP Residual norm 3.201974295621e-10 
 61 KSP Residual norm 3.164577261897e-10 
 62 KSP Residual norm 3.128460668227e-10 
 63 KSP Residual norm 3.093553075290e-10 
 64 KSP Residual norm 3.059788502178e-10 
 65 KSP Residual norm 3.027105901624e-10 
 66 KSP Residual norm 2.995448695609e-10 
 67 KSP Residual norm 2.964764363297e-10 
 68 KSP Residual norm 2.935004074474e-10 
 69 KSP Residual norm 2.906122362670e-10 
 70 KSP Residual norm 2.878076832986e-10 
 71 KSP Residual norm 2.850827900345e-10 
 72 KSP Residual norm 2.824338554508e-10 
 73 KSP Residual norm 2.798574148661e-10 
 74 KSP Residual norm 2.773502208845e-10 
 75 KSP Residual norm 2.749092261836e-10 
 76 KSP Residual norm 2.725315679396e-10 
 77 KSP Residual norm 2.702145537097e-10 
 78 KSP Residual norm 2.679556486124e-10 
 79 KSP Residual norm 2.657524636676e-10 
