  Residual norms for solver_ solve.
  0 KSP Residual norm 6.630726297632e-01 
  1 KSP Residual norm 8.169077041172e-04 
  2 KSP Residual norm 3.248924990715e-04 
  3 KSP Residual norm 9.861714054972e-05 
  4 KSP Residual norm 9.849838784198e-05 
  5 KSP Residual norm 3.424845830173e-05 
  6 KSP Residual norm 1.019000386850e-05 
  7 KSP Residual norm 6.039801648699e-06 
  8 KSP Residual norm 3.883420103916e-06 
  9 KSP Residual norm 1.651483454805e-06 
 10 KSP Residual norm 8.143469323934e-07 
 11 KSP Residual norm 8.137678601248e-07 
 12 KSP Residual norm 4.820127017262e-07 
 13 KSP Residual norm 2.239953726413e-07 
 14 KSP Residual norm 9.615888249502e-08 
 15 KSP Residual norm 9.615318791179e-08 
 16 KSP Residual norm 4.008508934492e-08 
 17 KSP Residual norm 1.717241591542e-08 
 18 KSP Residual norm 7.002160617931e-09 
 19 KSP Residual norm 6.997384342906e-09 
 20 KSP Residual norm 2.800442329815e-09 
 21 KSP Residual norm 1.147998079474e-09 
 22 KSP Residual norm 4.671253652575e-10 
 23 KSP Residual norm 4.545659074629e-10 
 24 KSP Residual norm 1.994360675156e-10 
 25 KSP Residual norm 9.476458891219e-11 
