It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	0.816913	1	0	0
1	4.02396e-09	4.92581e-09	1474.56	165
2	3.72014e-09	4.5539e-09	1.73464e-05	1
3	3.72014e-09	4.5539e-09	0	0
It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	0.816913	1	0	0
1	2.33958e-09	2.86393e-09	1474.56	33
2	2.33958e-09	2.86393e-09	0	0
