It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	3.38052	1	0	0
1	3.21131e-06	9.49944e-07	3014.21	200
2	1.22879e-07	3.63492e-08	14.6526	200
3	4.11053e-09	1.21594e-09	0.380476	180
4	3.99324e-09	1.18125e-09	6.65565e-05	1
5	3.99324e-09	1.18125e-09	0	0
It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	3.38052	1	0	0
1	2.50827e-09	7.41977e-10	3011.18	28
