It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	1.65259	1	0	0
1	4.46085e-08	2.69932e-08	2090.95	200
2	3.93827e-09	2.38309e-09	0.0930311	66
3	3.86905e-09	2.34121e-09	2.18236e-05	1
4	3.86905e-09	2.34121e-09	0	0
It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	1.65259	1	0	0
1	3.67779e-09	2.22548e-09	2090.95	30
2	3.67779e-09	2.22548e-09	0	0
