It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	0.585231	1	0	0
1	1.01683e-09	1.73748e-09	277.727	65
2	1.01683e-09	1.73748e-09	0	0
It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	0.585231	1	0	0
1	1.4323e-09	2.4474e-09	277.727	34
2	1.33002e-09	2.27265e-09	2.54251e-07	1
3	1.33002e-09	2.27265e-09	0	0
