It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	2.33707	1	0	0
1	4.89432e-06	2.09422e-06	4168.73	200
It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	2.33707	1	0	0
1	4.89432e-06	2.09422e-06	4168.73	200
2	1.72045e-07	7.36159e-08	40.034	200
3	5.53142e-09	2.36682e-09	1.15583	197
4	5.46298e-09	2.33754e-09	8.26772e-05	1
5	5.46298e-09	2.33754e-09	0	0
It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	2.33707	1	0	0
1	5.27277e-09	2.25615e-09	4163.46	26
2	5.27277e-09	2.25615e-09	0	0
