  Residual norms for solver_ solve.
  0 KSP Residual norm 3.627432594643e+00 
  1 KSP Residual norm 2.272080616728e-02 
  2 KSP Residual norm 1.370667753800e-02 
  3 KSP Residual norm 1.085536368038e-02 
  4 KSP Residual norm 6.679630972372e-03 
  5 KSP Residual norm 3.677647632026e-03 
  6 KSP Residual norm 1.934745980732e-03 
  7 KSP Residual norm 1.147688911365e-03 
  8 KSP Residual norm 7.429229265348e-04 
  9 KSP Residual norm 5.518908609777e-04 
 10 KSP Residual norm 5.186485680975e-04 
 11 KSP Residual norm 3.737806666545e-04 
 12 KSP Residual norm 2.490551353266e-04 
 13 KSP Residual norm 1.460961711159e-04 
 14 KSP Residual norm 8.954050728500e-05 
 15 KSP Residual norm 5.421320752647e-05 
 16 KSP Residual norm 3.549721842054e-05 
 17 KSP Residual norm 2.415710044353e-05 
 18 KSP Residual norm 1.662566953449e-05 
 19 KSP Residual norm 1.099514540307e-05 
 20 KSP Residual norm 1.012860984696e-05 
 21 KSP Residual norm 5.548939601047e-06 
 22 KSP Residual norm 3.551974580195e-06 
 23 KSP Residual norm 2.055881514927e-06 
 24 KSP Residual norm 1.036214565915e-06 
 25 KSP Residual norm 6.214241956557e-07 
 26 KSP Residual norm 3.529653146368e-07 
 27 KSP Residual norm 2.057889808872e-07 
 28 KSP Residual norm 1.254984345020e-07 
 29 KSP Residual norm 1.045181259570e-07 
 30 KSP Residual norm 7.808109552503e-08 
 31 KSP Residual norm 5.205581164791e-08 
 32 KSP Residual norm 3.333090308720e-08 
 33 KSP Residual norm 2.168990848208e-08 
 34 KSP Residual norm 1.251759763826e-08 
 35 KSP Residual norm 7.887873549464e-09 
 36 KSP Residual norm 4.416029655852e-09 
 37 KSP Residual norm 2.481283222646e-09 
 38 KSP Residual norm 1.320947448012e-09 
 39 KSP Residual norm 1.223594921568e-09 
 40 KSP Residual norm 7.186490851824e-10 
 41 KSP Residual norm 3.978139235468e-10 
