  Residual norms for solver_ solve.
  0 KSP Residual norm 1.919438945470e-01 
  1 KSP Residual norm 9.992419007319e-03 
  2 KSP Residual norm 4.404124588031e-03 
  3 KSP Residual norm 2.616933739507e-03 
  4 KSP Residual norm 1.335283851737e-03 
  5 KSP Residual norm 9.417537041641e-04 
  6 KSP Residual norm 5.485875491088e-04 
  7 KSP Residual norm 3.033458624507e-04 
  8 KSP Residual norm 1.345776086788e-04 
  9 KSP Residual norm 1.344754510525e-04 
 10 KSP Residual norm 4.407038817512e-05 
 11 KSP Residual norm 1.309955277008e-05 
 12 KSP Residual norm 6.048804341077e-06 
 13 KSP Residual norm 6.048470981248e-06 
 14 KSP Residual norm 3.710333583080e-06 
 15 KSP Residual norm 1.903630436827e-06 
 16 KSP Residual norm 1.028780325868e-06 
 17 KSP Residual norm 1.001994906906e-06 
 18 KSP Residual norm 4.199186437100e-07 
 19 KSP Residual norm 1.613875885743e-07 
 20 KSP Residual norm 6.301745508899e-08 
 21 KSP Residual norm 3.284312157343e-08 
 22 KSP Residual norm 2.620021581429e-08 
 23 KSP Residual norm 1.344755621297e-08 
 24 KSP Residual norm 7.585484838368e-09 
 25 KSP Residual norm 3.684178996479e-09 
 26 KSP Residual norm 3.676176438263e-09 
 27 KSP Residual norm 1.540976638181e-09 
 28 KSP Residual norm 6.224839754540e-10 
