  Residual norms for solver_ solve.
  0 KSP Residual norm 7.003119646850e-01 
  1 KSP Residual norm 1.654614867723e-02 
  2 KSP Residual norm 7.182362294051e-03 
  3 KSP Residual norm 3.376961808825e-03 
  4 KSP Residual norm 1.231234268397e-03 
  5 KSP Residual norm 6.695113697934e-04 
  6 KSP Residual norm 6.674838798606e-04 
  7 KSP Residual norm 3.620269703227e-04 
  8 KSP Residual norm 1.941684609518e-04 
  9 KSP Residual norm 9.636867020747e-05 
 10 KSP Residual norm 3.257351443943e-05 
 11 KSP Residual norm 1.183954449704e-05 
 12 KSP Residual norm 1.172858132585e-05 
 13 KSP Residual norm 3.937418251136e-06 
 14 KSP Residual norm 1.370620811808e-06 
 15 KSP Residual norm 6.055867683218e-07 
 16 KSP Residual norm 3.612766404192e-07 
 17 KSP Residual norm 2.084119716982e-07 
 18 KSP Residual norm 1.923183594243e-07 
 19 KSP Residual norm 1.004117076500e-07 
 20 KSP Residual norm 5.109024577190e-08 
 21 KSP Residual norm 2.132417015505e-08 
 22 KSP Residual norm 9.037808531081e-09 
 23 KSP Residual norm 4.789989020616e-09 
 24 KSP Residual norm 3.030599113363e-09 
 25 KSP Residual norm 9.691328545709e-10 
 26 KSP Residual norm 4.230749453638e-10 
 27 KSP Residual norm 2.555095958697e-10 
 28 KSP Residual norm 1.486589080911e-10 
 29 KSP Residual norm 1.377503483242e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 7.003119646850e-01 
  1 KSP Residual norm 1.654614867723e-02 
  2 KSP Residual norm 7.182362294052e-03 
  3 KSP Residual norm 3.376961808873e-03 
  4 KSP Residual norm 1.231234250134e-03 
  5 KSP Residual norm 6.695324948470e-04 
  6 KSP Residual norm 6.674851015810e-04 
  7 KSP Residual norm 3.620269668988e-04 
  8 KSP Residual norm 1.941684491511e-04 
  9 KSP Residual norm 9.636866829296e-05 
 10 KSP Residual norm 3.257351641177e-05 
 11 KSP Residual norm 1.184174635462e-05 
 12 KSP Residual norm 1.172882451656e-05 
 13 KSP Residual norm 3.937426148780e-06 
 14 KSP Residual norm 1.370621898884e-06 
 15 KSP Residual norm 6.055876135088e-07 
 16 KSP Residual norm 3.612765690042e-07 
 17 KSP Residual norm 2.066296935236e-07 
 18 KSP Residual norm 1.923175446859e-07 
 19 KSP Residual norm 1.004114018124e-07 
 20 KSP Residual norm 5.109003113570e-08 
 21 KSP Residual norm 2.132419789252e-08 
 22 KSP Residual norm 9.037773896966e-09 
 23 KSP Residual norm 4.922466280617e-09 
 24 KSP Residual norm 3.030603187857e-09 
 25 KSP Residual norm 9.691267737752e-10 
 26 KSP Residual norm 4.230744451505e-10 
