  Residual norms for solver_ solve.
  0 KSP Residual norm 2.390434594170e+00 
  1 KSP Residual norm 2.710338152887e-03 
  2 KSP Residual norm 1.160414389789e-03 
  3 KSP Residual norm 9.592436196114e-04 
  4 KSP Residual norm 9.331194736101e-04 
  5 KSP Residual norm 9.245526929814e-04 
  6 KSP Residual norm 9.197152271003e-04 
  7 KSP Residual norm 9.128867498297e-04 
  8 KSP Residual norm 8.954089578548e-04 
  9 KSP Residual norm 8.464600796531e-04 
 10 KSP Residual norm 7.416218073012e-04 
 11 KSP Residual norm 6.106800050096e-04 
 12 KSP Residual norm 5.216788922469e-04 
 13 KSP Residual norm 4.828178380198e-04 
 14 KSP Residual norm 4.690146690391e-04 
 15 KSP Residual norm 4.647296511874e-04 
 16 KSP Residual norm 4.608116579882e-04 
 17 KSP Residual norm 1.618742417903e-04 
 18 KSP Residual norm 8.769609205849e-05 
 19 KSP Residual norm 4.274902989929e-05 
 20 KSP Residual norm 1.961205928802e-05 
 21 KSP Residual norm 1.938740992159e-05 
 22 KSP Residual norm 1.093180214698e-05 
 23 KSP Residual norm 9.629520293938e-06 
 24 KSP Residual norm 9.574696835443e-06 
 25 KSP Residual norm 9.489423108630e-06 
 26 KSP Residual norm 8.770221145529e-06 
 27 KSP Residual norm 6.336685062151e-06 
 28 KSP Residual norm 5.464184557825e-06 
 29 KSP Residual norm 5.384565963751e-06 
 30 KSP Residual norm 5.366725946029e-06 
 31 KSP Residual norm 5.319620512072e-06 
 32 KSP Residual norm 4.708868246603e-06 
 33 KSP Residual norm 3.293363218404e-06 
 34 KSP Residual norm 2.912939639063e-06 
 35 KSP Residual norm 2.895377558142e-06 
 36 KSP Residual norm 2.885547652404e-06 
 37 KSP Residual norm 2.316319352142e-06 
 38 KSP Residual norm 1.473315281386e-06 
 39 KSP Residual norm 1.336576930950e-06 
 40 KSP Residual norm 8.043762623692e-07 
 41 KSP Residual norm 5.311620717259e-07 
 42 KSP Residual norm 4.194840360052e-07 
 43 KSP Residual norm 3.575806902436e-07 
 44 KSP Residual norm 3.168819005606e-07 
 45 KSP Residual norm 2.875187409550e-07 
 46 KSP Residual norm 2.650497813120e-07 
 47 KSP Residual norm 2.471388008537e-07 
 48 KSP Residual norm 2.324357240812e-07 
 49 KSP Residual norm 2.200827783874e-07 
 50 KSP Residual norm 2.095591852617e-07 
 51 KSP Residual norm 2.004583614319e-07 
 52 KSP Residual norm 1.926284240791e-07 
 53 KSP Residual norm 1.856840612158e-07 
 54 KSP Residual norm 1.796875605503e-07 
 55 KSP Residual norm 1.740394987976e-07 
 56 KSP Residual norm 1.689585558255e-07 
 57 KSP Residual norm 1.641126992555e-07 
 58 KSP Residual norm 1.596527463233e-07 
 59 KSP Residual norm 1.554847173742e-07 
 60 KSP Residual norm 1.516269358498e-07 
 61 KSP Residual norm 1.480326675345e-07 
 62 KSP Residual norm 1.446841007541e-07 
 63 KSP Residual norm 1.415511595379e-07 
 64 KSP Residual norm 1.386138457774e-07 
 65 KSP Residual norm 1.358518102125e-07 
 66 KSP Residual norm 1.332486599368e-07 
 67 KSP Residual norm 1.307895998358e-07 
 68 KSP Residual norm 1.284618503130e-07 
 69 KSP Residual norm 1.262541202545e-07 
 70 KSP Residual norm 1.241564361595e-07 
 71 KSP Residual norm 1.221599530061e-07 
 72 KSP Residual norm 1.202567842710e-07 
 73 KSP Residual norm 1.184398817623e-07 
 74 KSP Residual norm 1.167029185356e-07 
 75 KSP Residual norm 1.150401999392e-07 
 76 KSP Residual norm 1.134465829956e-07 
 77 KSP Residual norm 1.119174103027e-07 
 78 KSP Residual norm 1.104484522954e-07 
 79 KSP Residual norm 1.090358581502e-07 
 80 KSP Residual norm 1.076761132080e-07 
 81 KSP Residual norm 1.063660021841e-07 
 82 KSP Residual norm 1.051025771514e-07 
 83 KSP Residual norm 1.038831296229e-07 
 84 KSP Residual norm 1.027051661128e-07 
 85 KSP Residual norm 1.015663866797e-07 
 86 KSP Residual norm 1.004646660302e-07 
 87 KSP Residual norm 9.939803682906e-08 
 88 KSP Residual norm 9.836467491920e-08 
 89 KSP Residual norm 9.736288619655e-08 
 90 KSP Residual norm 9.639109492677e-08 
 91 KSP Residual norm 9.544783331940e-08 
 92 KSP Residual norm 9.453173220298e-08 
 93 KSP Residual norm 9.364151266608e-08 
 94 KSP Residual norm 9.277597854838e-08 
 95 KSP Residual norm 9.193400968133e-08 
 96 KSP Residual norm 9.111455579166e-08 
 97 KSP Residual norm 9.031663099219e-08 
 98 KSP Residual norm 8.953930879420e-08 
 99 KSP Residual norm 8.878171758412e-08 
100 KSP Residual norm 6.715811240270e-07 
101 KSP Residual norm 6.473886902383e-07 
102 KSP Residual norm 6.435752836480e-07 
103 KSP Residual norm 6.282782678106e-07 
104 KSP Residual norm 5.628983819173e-07 
105 KSP Residual norm 4.302839119318e-07 
106 KSP Residual norm 3.346164497424e-07 
107 KSP Residual norm 2.954378737304e-07 
