  Residual norms for solver_ solve.
  0 KSP Residual norm 3.913070128349e+00 
  1 KSP Residual norm 1.650033827751e-03 
  2 KSP Residual norm 1.632576409701e-03 
  3 KSP Residual norm 9.062619306933e-04 
  4 KSP Residual norm 9.033244338587e-04 
  5 KSP Residual norm 6.811494041952e-04 
  6 KSP Residual norm 6.786098443304e-04 
  7 KSP Residual norm 4.178356762985e-04 
  8 KSP Residual norm 4.129310249697e-04 
  9 KSP Residual norm 2.499986237855e-04 
 10 KSP Residual norm 2.301664187782e-04 
 11 KSP Residual norm 1.769591420988e-04 
 12 KSP Residual norm 1.282579587481e-04 
 13 KSP Residual norm 1.198601705175e-04 
 14 KSP Residual norm 7.419137183217e-05 
 15 KSP Residual norm 7.326744764469e-05 
 16 KSP Residual norm 4.424662386037e-05 
 17 KSP Residual norm 4.406296012665e-05 
 18 KSP Residual norm 2.664489966341e-05 
 19 KSP Residual norm 2.651387971428e-05 
 20 KSP Residual norm 1.614950287143e-05 
 21 KSP Residual norm 1.578301449031e-05 
 22 KSP Residual norm 1.073808088197e-05 
 23 KSP Residual norm 9.269914703519e-06 
 24 KSP Residual norm 7.870797768465e-06 
 25 KSP Residual norm 5.265765588576e-06 
 26 KSP Residual norm 5.092939500773e-06 
 27 KSP Residual norm 3.150807297899e-06 
 28 KSP Residual norm 3.132294179640e-06 
 29 KSP Residual norm 1.941728917825e-06 
 30 KSP Residual norm 1.935540888692e-06 
 31 KSP Residual norm 1.284230933592e-06 
 32 KSP Residual norm 1.275703516458e-06 
 33 KSP Residual norm 8.877734287976e-07 
 34 KSP Residual norm 8.676685396270e-07 
 35 KSP Residual norm 6.330703183690e-07 
 36 KSP Residual norm 5.764304594609e-07 
 37 KSP Residual norm 4.890350050215e-07 
 38 KSP Residual norm 3.626356657377e-07 
 39 KSP Residual norm 3.500765026903e-07 
 40 KSP Residual norm 2.218208111880e-07 
 41 KSP Residual norm 2.202706010087e-07 
 42 KSP Residual norm 1.210601514986e-07 
 43 KSP Residual norm 1.205467520822e-07 
 44 KSP Residual norm 6.858545604478e-08 
 45 KSP Residual norm 6.761578198593e-08 
 46 KSP Residual norm 4.194606538492e-08 
 47 KSP Residual norm 3.892736456420e-08 
 48 KSP Residual norm 2.955265421271e-08 
 49 KSP Residual norm 2.194945274314e-08 
 50 KSP Residual norm 2.020690153146e-08 
 51 KSP Residual norm 1.286236879830e-08 
 52 KSP Residual norm 1.266205162724e-08 
 53 KSP Residual norm 7.501154373776e-09 
 54 KSP Residual norm 7.468580970031e-09 
 55 KSP Residual norm 4.348694005187e-09 
 56 KSP Residual norm 4.329451449051e-09 
 57 KSP Residual norm 2.484622240843e-09 
 58 KSP Residual norm 2.435443065573e-09 
 59 KSP Residual norm 1.519453804565e-09 
 60 KSP Residual norm 1.360128753292e-09 
 61 KSP Residual norm 1.077497914341e-09 
 62 KSP Residual norm 7.743197673286e-10 
