  Residual norms for solver_ solve.
  0 KSP Residual norm 3.345839952556e+00 
  1 KSP Residual norm 3.911492636801e-02 
  2 KSP Residual norm 2.410701533409e-02 
  3 KSP Residual norm 1.958561170682e-02 
  4 KSP Residual norm 1.182098651289e-02 
  5 KSP Residual norm 6.536377071795e-03 
  6 KSP Residual norm 3.619947066792e-03 
  7 KSP Residual norm 2.508124981278e-03 
  8 KSP Residual norm 1.849158686812e-03 
  9 KSP Residual norm 1.487092278602e-03 
 10 KSP Residual norm 1.435088131294e-03 
 11 KSP Residual norm 1.095699003602e-03 
 12 KSP Residual norm 7.915833338327e-04 
 13 KSP Residual norm 4.399785982478e-04 
 14 KSP Residual norm 2.335336410657e-04 
 15 KSP Residual norm 1.460346053382e-04 
 16 KSP Residual norm 9.679079877945e-05 
 17 KSP Residual norm 5.943939530085e-05 
 18 KSP Residual norm 3.606630909448e-05 
 19 KSP Residual norm 3.426129744370e-05 
 20 KSP Residual norm 2.169543851786e-05 
 21 KSP Residual norm 1.462538061888e-05 
 22 KSP Residual norm 8.529478043755e-06 
 23 KSP Residual norm 5.985684436348e-06 
 24 KSP Residual norm 4.042749326311e-06 
 25 KSP Residual norm 2.869635109478e-06 
 26 KSP Residual norm 1.875001483913e-06 
 27 KSP Residual norm 1.257640197187e-06 
 28 KSP Residual norm 1.214813654943e-06 
 29 KSP Residual norm 8.294967181808e-07 
 30 KSP Residual norm 5.710649531725e-07 
 31 KSP Residual norm 3.852046273165e-07 
 32 KSP Residual norm 2.390210882677e-07 
 33 KSP Residual norm 1.407861378416e-07 
 34 KSP Residual norm 8.987137288176e-08 
 35 KSP Residual norm 5.331863512898e-08 
 36 KSP Residual norm 3.125452148866e-08 
 37 KSP Residual norm 2.933511872737e-08 
 38 KSP Residual norm 1.773033135632e-08 
 39 KSP Residual norm 1.122431389664e-08 
 40 KSP Residual norm 7.306102860712e-09 
 41 KSP Residual norm 4.761994710421e-09 
 42 KSP Residual norm 3.118118256240e-09 
 43 KSP Residual norm 2.189091891484e-09 
 44 KSP Residual norm 1.472319661727e-09 
 45 KSP Residual norm 1.062478276626e-09 
 46 KSP Residual norm 9.650277231204e-10 
 47 KSP Residual norm 6.056965867212e-10 
 48 KSP Residual norm 3.509143362947e-10 
