  Residual norms for solver_ solve.
  0 KSP Residual norm 1.346300589599e+00 
  1 KSP Residual norm 1.477971708033e-03 
  2 KSP Residual norm 1.463805318964e-03 
  3 KSP Residual norm 8.230297418541e-04 
  4 KSP Residual norm 8.227381624764e-04 
  5 KSP Residual norm 6.219930506415e-04 
  6 KSP Residual norm 6.218405631094e-04 
  7 KSP Residual norm 3.755003861498e-04 
  8 KSP Residual norm 3.752567654093e-04 
  9 KSP Residual norm 2.104208485851e-04 
 10 KSP Residual norm 2.095555361498e-04 
 11 KSP Residual norm 1.192017103595e-04 
 12 KSP Residual norm 1.142539115826e-04 
 13 KSP Residual norm 8.009959040790e-05 
 14 KSP Residual norm 6.557679643460e-05 
 15 KSP Residual norm 5.876054958901e-05 
 16 KSP Residual norm 3.892226953037e-05 
 17 KSP Residual norm 3.801589463190e-05 
 18 KSP Residual norm 2.347586599199e-05 
 19 KSP Residual norm 2.336252598664e-05 
 20 KSP Residual norm 1.418685235583e-05 
 21 KSP Residual norm 1.417531203112e-05 
 22 KSP Residual norm 8.473111829789e-06 
 23 KSP Residual norm 8.470849592946e-06 
 24 KSP Residual norm 5.054671026516e-06 
 25 KSP Residual norm 5.053622639887e-06 
 26 KSP Residual norm 3.220582738436e-06 
 27 KSP Residual norm 3.218996956897e-06 
 28 KSP Residual norm 2.101295836541e-06 
 29 KSP Residual norm 2.095465155434e-06 
 30 KSP Residual norm 1.435238140236e-06 
 31 KSP Residual norm 1.414501640432e-06 
 32 KSP Residual norm 1.008653700645e-06 
 33 KSP Residual norm 9.359619910947e-07 
 34 KSP Residual norm 7.596941710823e-07 
 35 KSP Residual norm 5.767031407427e-07 
 36 KSP Residual norm 5.469876778706e-07 
 37 KSP Residual norm 3.371065339269e-07 
 38 KSP Residual norm 3.340609820572e-07 
 39 KSP Residual norm 1.907260900527e-07 
 40 KSP Residual norm 1.904398117771e-07 
 41 KSP Residual norm 1.001504930399e-07 
 42 KSP Residual norm 1.001117577621e-07 
 43 KSP Residual norm 5.552522684653e-08 
 44 KSP Residual norm 5.550689442588e-08 
 45 KSP Residual norm 3.093056105450e-08 
 46 KSP Residual norm 3.090214313160e-08 
 47 KSP Residual norm 1.764180066174e-08 
 48 KSP Residual norm 1.755367194576e-08 
 49 KSP Residual norm 1.049408918929e-08 
 50 KSP Residual norm 1.020775824303e-08 
 51 KSP Residual norm 6.503150918842e-09 
 52 KSP Residual norm 5.777810563873e-09 
 53 KSP Residual norm 4.744499040974e-09 
 54 KSP Residual norm 3.381282912093e-09 
 55 KSP Residual norm 3.195692115673e-09 
 56 KSP Residual norm 1.952803650570e-09 
 57 KSP Residual norm 1.928584292325e-09 
 58 KSP Residual norm 1.063531781766e-09 
 59 KSP Residual norm 1.060796068923e-09 
 60 KSP Residual norm 6.136261321807e-10 
 61 KSP Residual norm 6.132472687402e-10 
 62 KSP Residual norm 3.454301951790e-10 
 63 KSP Residual norm 3.453475815397e-10 
 64 KSP Residual norm 1.973204304228e-10 
