  Residual norms for solver_ solve.
  0 KSP Residual norm 1.034509373208e+01 
  1 KSP Residual norm 1.218937086563e-02 
  2 KSP Residual norm 6.934415255961e-03 
  3 KSP Residual norm 5.438840448981e-03 
  4 KSP Residual norm 3.386707358345e-03 
  5 KSP Residual norm 2.501541794927e-03 
  6 KSP Residual norm 1.593731288393e-03 
  7 KSP Residual norm 8.672943748454e-04 
  8 KSP Residual norm 4.898290749288e-04 
  9 KSP Residual norm 2.907945089543e-04 
 10 KSP Residual norm 2.339491251579e-04 
 11 KSP Residual norm 1.491037150600e-04 
 12 KSP Residual norm 8.907095058859e-05 
 13 KSP Residual norm 5.545686713557e-05 
 14 KSP Residual norm 3.566277212463e-05 
 15 KSP Residual norm 2.977391458658e-05 
 16 KSP Residual norm 2.053640745801e-05 
 17 KSP Residual norm 1.336985676484e-05 
 18 KSP Residual norm 8.601752243152e-06 
 19 KSP Residual norm 5.536605427445e-06 
 20 KSP Residual norm 4.488420426115e-06 
 21 KSP Residual norm 2.735173365879e-06 
 22 KSP Residual norm 1.381659379525e-06 
 23 KSP Residual norm 7.125212688283e-07 
 24 KSP Residual norm 4.481819359557e-07 
 25 KSP Residual norm 3.303323182315e-07 
 26 KSP Residual norm 1.540405401169e-07 
 27 KSP Residual norm 8.205383367555e-08 
 28 KSP Residual norm 4.410313693185e-08 
 29 KSP Residual norm 3.406122297418e-08 
 30 KSP Residual norm 2.018661283618e-08 
 31 KSP Residual norm 1.170762447121e-08 
 32 KSP Residual norm 6.404739679961e-09 
 33 KSP Residual norm 3.792223977549e-09 
 34 KSP Residual norm 2.932075862865e-09 
 35 KSP Residual norm 1.740802919820e-09 
