  Residual norms for solver_ solve.
  0 KSP Residual norm 6.324352049113e+00 
  1 KSP Residual norm 7.221272504315e-03 
  2 KSP Residual norm 4.076054834510e-03 
  3 KSP Residual norm 3.524028549983e-03 
  4 KSP Residual norm 3.059064675551e-03 
  5 KSP Residual norm 1.859301530509e-03 
  6 KSP Residual norm 1.047971934062e-03 
  7 KSP Residual norm 9.836740243789e-04 
  8 KSP Residual norm 5.443115283601e-04 
  9 KSP Residual norm 3.113704628895e-04 
 10 KSP Residual norm 2.658038445960e-04 
 11 KSP Residual norm 1.772982382355e-04 
 12 KSP Residual norm 1.083675923000e-04 
 13 KSP Residual norm 7.589649609942e-05 
 14 KSP Residual norm 6.465490477529e-05 
 15 KSP Residual norm 3.991855976710e-05 
 16 KSP Residual norm 2.478370446593e-05 
 17 KSP Residual norm 2.332776325097e-05 
 18 KSP Residual norm 1.493932012448e-05 
 19 KSP Residual norm 9.616486651998e-06 
 20 KSP Residual norm 9.117150486040e-06 
 21 KSP Residual norm 6.152387613971e-06 
 22 KSP Residual norm 3.980844775102e-06 
 23 KSP Residual norm 3.114783828550e-06 
 24 KSP Residual norm 2.448245836545e-06 
 25 KSP Residual norm 1.465160426469e-06 
 26 KSP Residual norm 8.929094200951e-07 
 27 KSP Residual norm 8.260558172529e-07 
 28 KSP Residual norm 4.300115737344e-07 
 29 KSP Residual norm 2.337665698640e-07 
 30 KSP Residual norm 2.171246054338e-07 
 31 KSP Residual norm 1.249001756630e-07 
 32 KSP Residual norm 6.155754378954e-08 
 33 KSP Residual norm 4.975857989732e-08 
 34 KSP Residual norm 3.340701925904e-08 
 35 KSP Residual norm 1.929589289475e-08 
 36 KSP Residual norm 1.161357547391e-08 
 37 KSP Residual norm 9.880147180613e-09 
 38 KSP Residual norm 5.597982831967e-09 
 39 KSP Residual norm 3.089075220140e-09 
 40 KSP Residual norm 2.865133438286e-09 
 41 KSP Residual norm 1.596819603719e-09 
 42 KSP Residual norm 9.331704879528e-10 
