  Residual norms for solver_ solve.
  0 KSP Residual norm 3.627432594643e+00 
  1 KSP Residual norm 2.272080499115e-02 
  2 KSP Residual norm 1.370543027853e-02 
  3 KSP Residual norm 1.085356672498e-02 
  4 KSP Residual norm 6.678023009380e-03 
  5 KSP Residual norm 3.676916962975e-03 
  6 KSP Residual norm 1.939627582941e-03 
  7 KSP Residual norm 1.752034069309e-03 
  8 KSP Residual norm 1.115738602013e-03 
  9 KSP Residual norm 7.259858985769e-04 
 10 KSP Residual norm 5.193191651972e-04 
 11 KSP Residual norm 3.735265527970e-04 
 12 KSP Residual norm 2.488889401710e-04 
 13 KSP Residual norm 1.467502931376e-04 
 14 KSP Residual norm 1.377104920400e-04 
 15 KSP Residual norm 8.730969965313e-05 
 16 KSP Residual norm 5.281053506655e-05 
 17 KSP Residual norm 3.465329005714e-05 
 18 KSP Residual norm 2.363953055037e-05 
 19 KSP Residual norm 1.623897773226e-05 
 20 KSP Residual norm 1.038704630104e-05 
 21 KSP Residual norm 9.794827955719e-06 
 22 KSP Residual norm 5.400995733447e-06 
 23 KSP Residual norm 3.471735596026e-06 
 24 KSP Residual norm 2.002632381266e-06 
 25 KSP Residual norm 1.009470312406e-06 
 26 KSP Residual norm 6.063739486335e-07 
 27 KSP Residual norm 4.204338245882e-07 
 28 KSP Residual norm 3.358455985636e-07 
 29 KSP Residual norm 1.961870529137e-07 
 30 KSP Residual norm 1.203652899019e-07 
 31 KSP Residual norm 7.663366594691e-08 
 32 KSP Residual norm 5.110138873800e-08 
 33 KSP Residual norm 3.276683463588e-08 
 34 KSP Residual norm 3.108497357044e-08 
 35 KSP Residual norm 2.071912891629e-08 
 36 KSP Residual norm 1.192002142991e-08 
 37 KSP Residual norm 7.504763564442e-09 
 38 KSP Residual norm 4.188833452581e-09 
 39 KSP Residual norm 2.347045266573e-09 
 40 KSP Residual norm 1.402120177059e-09 
 41 KSP Residual norm 1.202598865594e-09 
 42 KSP Residual norm 6.818779323762e-10 
 43 KSP Residual norm 3.756493252223e-10 
