  Residual norms for solver_ solve.
  0 KSP Residual norm 1.333872573585e+00 
  1 KSP Residual norm 5.900794629148e-04 
  2 KSP Residual norm 5.900741972757e-04 
  3 KSP Residual norm 2.435387968501e-04 
  4 KSP Residual norm 2.373848490762e-04 
  5 KSP Residual norm 2.299119250823e-04 
  6 KSP Residual norm 7.468546181419e-05 
  7 KSP Residual norm 7.465583381152e-05 
  8 KSP Residual norm 3.544551494218e-05 
  9 KSP Residual norm 2.684845791042e-05 
 10 KSP Residual norm 2.595699544833e-05 
 11 KSP Residual norm 8.100434513432e-06 
 12 KSP Residual norm 8.092692541477e-06 
 13 KSP Residual norm 2.795875964913e-06 
 14 KSP Residual norm 2.794444755958e-06 
 15 KSP Residual norm 1.039270975805e-06 
 16 KSP Residual norm 1.035187723159e-06 
 17 KSP Residual norm 4.872047230458e-07 
 18 KSP Residual norm 4.722127640137e-07 
 19 KSP Residual norm 2.869200783654e-07 
 20 KSP Residual norm 2.412051316885e-07 
 21 KSP Residual norm 1.358777262122e-07 
 22 KSP Residual norm 1.242729790217e-07 
 23 KSP Residual norm 9.954042516379e-08 
 24 KSP Residual norm 8.517122560911e-08 
 25 KSP Residual norm 7.564960540711e-08 
 26 KSP Residual norm 6.850497560825e-08 
 27 KSP Residual norm 6.308045960439e-08 
 28 KSP Residual norm 5.875627389795e-08 
 29 KSP Residual norm 5.521689045437e-08 
 30 KSP Residual norm 5.224811804032e-08 
 31 KSP Residual norm 4.971196661644e-08 
 32 KSP Residual norm 4.751254735809e-08 
 33 KSP Residual norm 4.558140060206e-08 
 34 KSP Residual norm 4.386807639115e-08 
 35 KSP Residual norm 4.233448250789e-08 
 36 KSP Residual norm 4.095124432153e-08 
 37 KSP Residual norm 3.969529705597e-08 
 38 KSP Residual norm 3.854824364145e-08 
 39 KSP Residual norm 3.749520644933e-08 
 40 KSP Residual norm 3.652400641150e-08 
 41 KSP Residual norm 3.562456464222e-08 
 42 KSP Residual norm 3.478845862796e-08 
 43 KSP Residual norm 3.400858791208e-08 
 44 KSP Residual norm 3.327891871695e-08 
 45 KSP Residual norm 3.259428638148e-08 
 46 KSP Residual norm 3.195024075596e-08 
 47 KSP Residual norm 3.134292393451e-08 
 48 KSP Residual norm 3.076897262412e-08 
 49 KSP Residual norm 3.022543949036e-08 
 50 KSP Residual norm 2.970972926936e-08 
 51 KSP Residual norm 2.921954647777e-08 
 52 KSP Residual norm 2.875285231177e-08 
 53 KSP Residual norm 2.830782888592e-08 
 54 KSP Residual norm 2.788284937879e-08 
 55 KSP Residual norm 2.747645296602e-08 
 56 KSP Residual norm 2.708732365914e-08 
 57 KSP Residual norm 2.671427235074e-08 
 58 KSP Residual norm 2.635622150723e-08 
 59 KSP Residual norm 2.601219205981e-08 
 60 KSP Residual norm 2.568129213004e-08 
 61 KSP Residual norm 2.536270729414e-08 
 62 KSP Residual norm 2.505569214382e-08 
 63 KSP Residual norm 2.475956294439e-08 
 64 KSP Residual norm 2.447369122547e-08 
 65 KSP Residual norm 2.419749816735e-08 
 66 KSP Residual norm 2.393044966904e-08 
 67 KSP Residual norm 2.367205200207e-08 
 68 KSP Residual norm 2.342184796967e-08 
 69 KSP Residual norm 2.317941350339e-08 
 70 KSP Residual norm 2.294435463928e-08 
 71 KSP Residual norm 2.271630482478e-08 
 72 KSP Residual norm 2.249492251431e-08 
 73 KSP Residual norm 2.227988901771e-08 
 74 KSP Residual norm 2.207090657067e-08 
 75 KSP Residual norm 2.186769660068e-08 
 76 KSP Residual norm 2.166999816529e-08 
 77 KSP Residual norm 2.147756654313e-08 
 78 KSP Residual norm 2.129017195997e-08 
 79 KSP Residual norm 2.110759843508e-08 
 80 KSP Residual norm 2.092964273460e-08 
 81 KSP Residual norm 2.075611342026e-08 
 82 KSP Residual norm 2.058682998354e-08 
 83 KSP Residual norm 2.042162205626e-08 
 84 KSP Residual norm 2.026032868969e-08 
 85 KSP Residual norm 2.010279769543e-08 
 86 KSP Residual norm 1.994888504169e-08 
 87 KSP Residual norm 1.979845429972e-08 
 88 KSP Residual norm 1.965137613545e-08 
 89 KSP Residual norm 1.950752784211e-08 
 90 KSP Residual norm 1.936679290984e-08 
 91 KSP Residual norm 1.922906062910e-08 
 92 KSP Residual norm 1.909422572459e-08 
 93 KSP Residual norm 1.896218801702e-08 
 94 KSP Residual norm 1.883285211029e-08 
 95 KSP Residual norm 1.870612710178e-08 
 96 KSP Residual norm 1.858192631390e-08 
 97 KSP Residual norm 1.846016704482e-08 
 98 KSP Residual norm 1.834077033712e-08 
 99 KSP Residual norm 1.822366076255e-08 
100 KSP Residual norm 1.600954656530e-07 
101 KSP Residual norm 1.116110077328e-07 
102 KSP Residual norm 1.114350735853e-07 
103 KSP Residual norm 7.175421697414e-08 
104 KSP Residual norm 7.171108819744e-08 
105 KSP Residual norm 3.282812540570e-08 
106 KSP Residual norm 2.932043489115e-08 
107 KSP Residual norm 2.883662395669e-08 
108 KSP Residual norm 1.263929234883e-08 
109 KSP Residual norm 1.263726770244e-08 
110 KSP Residual norm 7.306700569560e-09 
111 KSP Residual norm 7.301272725502e-09 
112 KSP Residual norm 3.988930630093e-09 
113 KSP Residual norm 3.971312409053e-09 
114 KSP Residual norm 2.392948771520e-09 
115 KSP Residual norm 2.035865355389e-09 
116 KSP Residual norm 1.181233872705e-09 
117 KSP Residual norm 9.339113512366e-10 
118 KSP Residual norm 7.605579101123e-10 
119 KSP Residual norm 3.884436321437e-10 
120 KSP Residual norm 3.561766387528e-10 
121 KSP Residual norm 1.620593341316e-10 
