  Residual norms for solver_ solve.
  0 KSP Residual norm 1.250784371505e+01 
  1 KSP Residual norm 8.096577049323e-03 
  2 KSP Residual norm 7.266170365573e-03 
  3 KSP Residual norm 7.098685854280e-03 
  4 KSP Residual norm 2.089731322256e-03 
  5 KSP Residual norm 1.969416180343e-03 
  6 KSP Residual norm 1.813858823838e-03 
  7 KSP Residual norm 1.778819792004e-03 
  8 KSP Residual norm 1.594693274174e-03 
  9 KSP Residual norm 1.594576030683e-03 
 10 KSP Residual norm 1.570221805217e-03 
 11 KSP Residual norm 1.565205292982e-03 
 12 KSP Residual norm 1.561296940827e-03 
 13 KSP Residual norm 1.542759694160e-03 
 14 KSP Residual norm 1.532256240600e-03 
 15 KSP Residual norm 1.530404912666e-03 
 16 KSP Residual norm 1.528374913119e-03 
 17 KSP Residual norm 1.525523593852e-03 
 18 KSP Residual norm 1.521736564905e-03 
 19 KSP Residual norm 1.514323733340e-03 
 20 KSP Residual norm 1.503477751870e-03 
 21 KSP Residual norm 1.497714491985e-03 
 22 KSP Residual norm 1.473401629013e-03 
 23 KSP Residual norm 1.452558862243e-03 
 24 KSP Residual norm 1.447270487189e-03 
 25 KSP Residual norm 1.438099149742e-03 
 26 KSP Residual norm 1.402564680905e-03 
 27 KSP Residual norm 1.381607268059e-03 
 28 KSP Residual norm 1.360526797209e-03 
 29 KSP Residual norm 1.335730472609e-03 
 30 KSP Residual norm 1.325172702094e-03 
 31 KSP Residual norm 1.316644317386e-03 
 32 KSP Residual norm 1.309096720092e-03 
 33 KSP Residual norm 1.296615554372e-03 
 34 KSP Residual norm 1.283091849870e-03 
 35 KSP Residual norm 1.267238063562e-03 
 36 KSP Residual norm 1.238774744182e-03 
 37 KSP Residual norm 1.221208195538e-03 
 38 KSP Residual norm 1.209992606879e-03 
 39 KSP Residual norm 1.202677648366e-03 
 40 KSP Residual norm 1.196901814442e-03 
 41 KSP Residual norm 1.192199305320e-03 
 42 KSP Residual norm 1.181529610536e-03 
 43 KSP Residual norm 1.168036788684e-03 
 44 KSP Residual norm 1.149286480512e-03 
 45 KSP Residual norm 1.134409109197e-03 
 46 KSP Residual norm 1.120961577674e-03 
 47 KSP Residual norm 1.114737195681e-03 
 48 KSP Residual norm 1.102830760161e-03 
 49 KSP Residual norm 1.086191698123e-03 
 50 KSP Residual norm 1.063736709183e-03 
 51 KSP Residual norm 1.033547817705e-03 
 52 KSP Residual norm 9.922669537557e-04 
 53 KSP Residual norm 9.351358288762e-04 
 54 KSP Residual norm 8.615664007145e-04 
 55 KSP Residual norm 7.801346362128e-04 
 56 KSP Residual norm 6.891090727446e-04 
 57 KSP Residual norm 5.939848982595e-04 
 58 KSP Residual norm 4.938946893382e-04 
 59 KSP Residual norm 4.093683839119e-04 
 60 KSP Residual norm 3.257477503491e-04 
 61 KSP Residual norm 2.615653913417e-04 
 62 KSP Residual norm 2.073915399092e-04 
 63 KSP Residual norm 1.825239437954e-04 
 64 KSP Residual norm 1.532445137961e-04 
 65 KSP Residual norm 1.165686719569e-04 
 66 KSP Residual norm 9.184167039441e-05 
 67 KSP Residual norm 7.099381419384e-05 
 68 KSP Residual norm 6.051000538343e-05 
 69 KSP Residual norm 5.437615451944e-05 
 70 KSP Residual norm 5.188661526312e-05 
 71 KSP Residual norm 5.021625437334e-05 
 72 KSP Residual norm 4.892650098745e-05 
 73 KSP Residual norm 4.700596572116e-05 
 74 KSP Residual norm 4.399743137448e-05 
 75 KSP Residual norm 3.952943078406e-05 
 76 KSP Residual norm 3.513048025991e-05 
