  Residual norms for solver_ solve.
  0 KSP Residual norm 1.917779919515e+00 
  1 KSP Residual norm 1.690047250774e-02 
  2 KSP Residual norm 1.688785118424e-02 
  3 KSP Residual norm 1.686303876843e-02 
  4 KSP Residual norm 1.605573866548e-02 
  5 KSP Residual norm 1.604387714595e-02 
  6 KSP Residual norm 1.521891094700e-02 
  7 KSP Residual norm 1.511444110955e-02 
  8 KSP Residual norm 1.511355529843e-02 
  9 KSP Residual norm 1.450910484646e-02 
 10 KSP Residual norm 1.415816104115e-02 
 11 KSP Residual norm 1.065619039945e-02 
 12 KSP Residual norm 8.696231045464e-03 
 13 KSP Residual norm 8.452708341330e-03 
 14 KSP Residual norm 8.430665035377e-03 
 15 KSP Residual norm 8.375058570956e-03 
 16 KSP Residual norm 7.935566692011e-03 
 17 KSP Residual norm 6.179773692730e-03 
 18 KSP Residual norm 3.739551880269e-03 
 19 KSP Residual norm 2.642719220459e-03 
 20 KSP Residual norm 2.157590204697e-03 
 21 KSP Residual norm 1.909178879045e-03 
 22 KSP Residual norm 1.430618604386e-03 
 23 KSP Residual norm 1.072944774236e-03 
 24 KSP Residual norm 7.470967112426e-04 
 25 KSP Residual norm 6.006708984249e-04 
 26 KSP Residual norm 5.496270430005e-04 
 27 KSP Residual norm 4.696094890679e-04 
 28 KSP Residual norm 2.369853422414e-04 
 29 KSP Residual norm 1.235197357075e-04 
 30 KSP Residual norm 1.149342331332e-04 
 31 KSP Residual norm 9.634844945967e-05 
 32 KSP Residual norm 7.746282064733e-05 
 33 KSP Residual norm 6.366262226930e-05 
 34 KSP Residual norm 4.501685790119e-05 
 35 KSP Residual norm 3.079435906484e-05 
 36 KSP Residual norm 1.918461802256e-05 
 37 KSP Residual norm 1.321670368382e-05 
 38 KSP Residual norm 7.924696304434e-06 
 39 KSP Residual norm 4.184215673177e-06 
 40 KSP Residual norm 3.418050237066e-06 
 41 KSP Residual norm 2.665868439855e-06 
 42 KSP Residual norm 1.264086649534e-06 
 43 KSP Residual norm 8.963016323039e-07 
 44 KSP Residual norm 6.267725097031e-07 
 45 KSP Residual norm 3.597494486492e-07 
 46 KSP Residual norm 1.994659043926e-07 
 47 KSP Residual norm 1.223614602644e-07 
 48 KSP Residual norm 6.784921911919e-08 
 49 KSP Residual norm 4.586366462179e-08 
 50 KSP Residual norm 3.570932447885e-08 
 51 KSP Residual norm 3.363638020078e-08 
 52 KSP Residual norm 2.281470242208e-08 
 53 KSP Residual norm 1.472799672314e-08 
 54 KSP Residual norm 7.345380455732e-09 
 55 KSP Residual norm 4.955441189799e-09 
 56 KSP Residual norm 2.641169054853e-09 
 57 KSP Residual norm 1.477145830582e-09 
 58 KSP Residual norm 7.311926672027e-10 
 59 KSP Residual norm 3.555318623571e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.917779919515e+00 
  1 KSP Residual norm 1.654176606761e-02 
  2 KSP Residual norm 8.280737577986e-03 
  3 KSP Residual norm 3.436750463258e-03 
  4 KSP Residual norm 1.375517252973e-03 
  5 KSP Residual norm 7.346974553737e-04 
  6 KSP Residual norm 2.987111991184e-04 
  7 KSP Residual norm 1.170760154433e-04 
  8 KSP Residual norm 5.658509263118e-05 
  9 KSP Residual norm 5.230251488287e-05 
 10 KSP Residual norm 2.688804675725e-05 
 11 KSP Residual norm 1.698100637257e-05 
 12 KSP Residual norm 8.813827640095e-06 
 13 KSP Residual norm 6.171963765596e-06 
 14 KSP Residual norm 2.943271492826e-06 
 15 KSP Residual norm 1.948085284990e-06 
 16 KSP Residual norm 7.526684611285e-07 
 17 KSP Residual norm 3.559100515786e-07 
 18 KSP Residual norm 3.272188326573e-07 
 19 KSP Residual norm 1.547415731373e-07 
 20 KSP Residual norm 5.806378959004e-08 
 21 KSP Residual norm 2.284631670408e-08 
 22 KSP Residual norm 1.002026579123e-08 
 23 KSP Residual norm 3.670253930473e-09 
 24 KSP Residual norm 1.585630386186e-09 
 25 KSP Residual norm 7.614887472290e-10 
 26 KSP Residual norm 4.593092314102e-10 
 27 KSP Residual norm 4.086061859326e-10 
 28 KSP Residual norm 2.353011379073e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.917779919515e+00 
  1 KSP Residual norm 1.654176606761e-02 
  2 KSP Residual norm 8.280737577986e-03 
  3 KSP Residual norm 3.436750463258e-03 
  4 KSP Residual norm 1.375517252973e-03 
  5 KSP Residual norm 7.346974553737e-04 
  6 KSP Residual norm 2.987111991184e-04 
  7 KSP Residual norm 1.170760154433e-04 
  8 KSP Residual norm 5.658509263118e-05 
  9 KSP Residual norm 5.230251488287e-05 
 10 KSP Residual norm 2.688804675725e-05 
 11 KSP Residual norm 1.698100637257e-05 
 12 KSP Residual norm 8.813827640095e-06 
 13 KSP Residual norm 6.171963765596e-06 
 14 KSP Residual norm 2.943271492826e-06 
 15 KSP Residual norm 1.948085284990e-06 
 16 KSP Residual norm 7.526684611285e-07 
 17 KSP Residual norm 3.559100515786e-07 
 18 KSP Residual norm 3.272188326573e-07 
 19 KSP Residual norm 1.547415731373e-07 
 20 KSP Residual norm 5.806378959004e-08 
 21 KSP Residual norm 2.284631670408e-08 
 22 KSP Residual norm 1.002026579123e-08 
 23 KSP Residual norm 3.670253930473e-09 
 24 KSP Residual norm 1.585630386186e-09 
 25 KSP Residual norm 7.614887472290e-10 
 26 KSP Residual norm 4.593092314102e-10 
 27 KSP Residual norm 4.086061859326e-10 
 28 KSP Residual norm 2.353011379073e-10 
