  Residual norms for solver_ solve.
  0 KSP Residual norm 3.530903889227e+00 
  1 KSP Residual norm 1.418514878404e-03 
  2 KSP Residual norm 7.117221397506e-04 
  3 KSP Residual norm 2.925358211333e-04 
  4 KSP Residual norm 1.323005745002e-04 
  5 KSP Residual norm 7.208466016189e-05 
  6 KSP Residual norm 7.072115706538e-05 
  7 KSP Residual norm 3.326442342892e-05 
  8 KSP Residual norm 1.369922802240e-05 
  9 KSP Residual norm 7.577768968067e-06 
 10 KSP Residual norm 3.524806618045e-06 
 11 KSP Residual norm 1.821119836586e-06 
 12 KSP Residual norm 8.901985602181e-07 
 13 KSP Residual norm 8.774554843400e-07 
 14 KSP Residual norm 3.894598980082e-07 
 15 KSP Residual norm 2.360469898329e-07 
 16 KSP Residual norm 1.207370102227e-07 
 17 KSP Residual norm 7.373110586730e-08 
 18 KSP Residual norm 4.210693282860e-08 
 19 KSP Residual norm 3.214344089005e-08 
 20 KSP Residual norm 2.490771972297e-08 
 21 KSP Residual norm 1.421460842052e-08 
 22 KSP Residual norm 7.263720034044e-09 
 23 KSP Residual norm 3.918327251742e-09 
 24 KSP Residual norm 1.777465363514e-09 
 25 KSP Residual norm 9.506938509496e-10 
 26 KSP Residual norm 7.691692589159e-10 
 27 KSP Residual norm 3.609755451721e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 3.530903889227e+00 
  1 KSP Residual norm 1.418514878404e-03 
  2 KSP Residual norm 7.117221397506e-04 
  3 KSP Residual norm 2.925358211333e-04 
  4 KSP Residual norm 1.323005745002e-04 
  5 KSP Residual norm 7.208466016189e-05 
  6 KSP Residual norm 7.072115706538e-05 
  7 KSP Residual norm 3.326442342892e-05 
  8 KSP Residual norm 1.369922802240e-05 
  9 KSP Residual norm 7.577768968067e-06 
 10 KSP Residual norm 3.524806618045e-06 
 11 KSP Residual norm 1.821119836586e-06 
 12 KSP Residual norm 8.901985602181e-07 
 13 KSP Residual norm 8.774554843400e-07 
 14 KSP Residual norm 3.894598980082e-07 
 15 KSP Residual norm 2.360469898329e-07 
 16 KSP Residual norm 1.207370102227e-07 
 17 KSP Residual norm 7.373110586730e-08 
 18 KSP Residual norm 4.210693282860e-08 
 19 KSP Residual norm 3.214344089005e-08 
 20 KSP Residual norm 2.490771972297e-08 
 21 KSP Residual norm 1.421460842052e-08 
 22 KSP Residual norm 7.263720034044e-09 
 23 KSP Residual norm 3.918327251742e-09 
 24 KSP Residual norm 1.777465363514e-09 
 25 KSP Residual norm 9.506938509496e-10 
 26 KSP Residual norm 7.691692589159e-10 
 27 KSP Residual norm 3.609755451721e-10 
