  Residual norms for solver_ solve.
  0 KSP Residual norm 1.250327025942e+00 
  1 KSP Residual norm 1.071479478504e-02 
  2 KSP Residual norm 5.292081416486e-03 
  3 KSP Residual norm 1.714769099133e-03 
  4 KSP Residual norm 8.949476481332e-04 
  5 KSP Residual norm 4.081585059160e-04 
  6 KSP Residual norm 1.918349960689e-04 
  7 KSP Residual norm 1.861082358416e-04 
  8 KSP Residual norm 7.316166064136e-05 
  9 KSP Residual norm 4.302411997064e-05 
 10 KSP Residual norm 2.181360354394e-05 
 11 KSP Residual norm 1.360401249546e-05 
 12 KSP Residual norm 7.112716478209e-06 
 13 KSP Residual norm 4.538302708038e-06 
 14 KSP Residual norm 4.455607669029e-06 
 15 KSP Residual norm 2.711053605435e-06 
 16 KSP Residual norm 1.478917308703e-06 
 17 KSP Residual norm 8.629878159913e-07 
 18 KSP Residual norm 3.607392509005e-07 
 19 KSP Residual norm 1.930670108134e-07 
 20 KSP Residual norm 8.005672557655e-08 
 21 KSP Residual norm 7.629772440395e-08 
 22 KSP Residual norm 2.684756457460e-08 
 23 KSP Residual norm 1.244576111398e-08 
 24 KSP Residual norm 4.813214348336e-09 
 25 KSP Residual norm 2.024809663083e-09 
 26 KSP Residual norm 1.023956568947e-09 
 27 KSP Residual norm 4.232168361646e-10 
 28 KSP Residual norm 3.769311356587e-10 
 29 KSP Residual norm 2.677900250675e-10 
 30 KSP Residual norm 1.714615885918e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.250327025942e+00 
  1 KSP Residual norm 1.071479478504e-02 
  2 KSP Residual norm 5.292081416486e-03 
  3 KSP Residual norm 1.714769099133e-03 
  4 KSP Residual norm 8.949476481332e-04 
  5 KSP Residual norm 4.081585059160e-04 
  6 KSP Residual norm 1.918349960689e-04 
  7 KSP Residual norm 1.861082358416e-04 
  8 KSP Residual norm 7.316166064136e-05 
  9 KSP Residual norm 4.302411997064e-05 
 10 KSP Residual norm 2.181360354394e-05 
 11 KSP Residual norm 1.360401249546e-05 
 12 KSP Residual norm 7.112716478209e-06 
 13 KSP Residual norm 4.538302708038e-06 
 14 KSP Residual norm 4.455607669029e-06 
 15 KSP Residual norm 2.711053605435e-06 
 16 KSP Residual norm 1.478917308703e-06 
 17 KSP Residual norm 8.629878159913e-07 
 18 KSP Residual norm 3.607392509005e-07 
 19 KSP Residual norm 1.930670108134e-07 
 20 KSP Residual norm 8.005672557655e-08 
 21 KSP Residual norm 7.629772440395e-08 
 22 KSP Residual norm 2.684756457460e-08 
 23 KSP Residual norm 1.244576111398e-08 
 24 KSP Residual norm 4.813214348336e-09 
 25 KSP Residual norm 2.024809663083e-09 
 26 KSP Residual norm 1.023956568947e-09 
 27 KSP Residual norm 4.232168361646e-10 
 28 KSP Residual norm 3.769311356587e-10 
 29 KSP Residual norm 2.677900250675e-10 
 30 KSP Residual norm 1.714615885918e-10 
