  Residual norms for solver_ solve.
  0 KSP Residual norm 4.335710080716e-01 
  1 KSP Residual norm 2.418733519660e-02 
  2 KSP Residual norm 1.126928563950e-02 
  3 KSP Residual norm 2.571584778752e-03 
  4 KSP Residual norm 1.460584210020e-03 
  5 KSP Residual norm 5.994983662967e-04 
  6 KSP Residual norm 5.963282522149e-04 
  7 KSP Residual norm 3.029250924099e-04 
  8 KSP Residual norm 1.736182029872e-04 
  9 KSP Residual norm 1.199814098880e-04 
 10 KSP Residual norm 6.524202633377e-05 
 11 KSP Residual norm 3.790096739330e-05 
 12 KSP Residual norm 3.609313638728e-05 
 13 KSP Residual norm 2.414030231020e-05 
 14 KSP Residual norm 1.254597940414e-05 
 15 KSP Residual norm 6.124320933147e-06 
 16 KSP Residual norm 2.220029961735e-06 
 17 KSP Residual norm 8.932824528587e-07 
 18 KSP Residual norm 7.479462967089e-07 
 19 KSP Residual norm 3.406671975643e-07 
 20 KSP Residual norm 1.229672315595e-07 
 21 KSP Residual norm 6.734473325160e-08 
 22 KSP Residual norm 4.177875114657e-08 
 23 KSP Residual norm 2.666437246894e-08 
 24 KSP Residual norm 1.642478751045e-08 
 25 KSP Residual norm 1.205760526724e-08 
 26 KSP Residual norm 5.972217255256e-09 
 27 KSP Residual norm 2.811194281307e-09 
 28 KSP Residual norm 1.380484205101e-09 
 29 KSP Residual norm 6.857690808265e-10 
 30 KSP Residual norm 2.628254907671e-10 
 31 KSP Residual norm 2.397418193220e-10 
 32 KSP Residual norm 9.537731181229e-11 
  Residual norms for solver_ solve.
  0 KSP Residual norm 4.335710080716e-01 
  1 KSP Residual norm 2.418733519660e-02 
  2 KSP Residual norm 1.126928563950e-02 
  3 KSP Residual norm 2.571584778752e-03 
  4 KSP Residual norm 1.460584210020e-03 
  5 KSP Residual norm 5.994983662967e-04 
  6 KSP Residual norm 5.963282522149e-04 
  7 KSP Residual norm 3.029250924099e-04 
  8 KSP Residual norm 1.736182029872e-04 
  9 KSP Residual norm 1.199814098880e-04 
 10 KSP Residual norm 6.524202633377e-05 
 11 KSP Residual norm 3.790096739330e-05 
 12 KSP Residual norm 3.609313638728e-05 
 13 KSP Residual norm 2.414030231020e-05 
 14 KSP Residual norm 1.254597940414e-05 
 15 KSP Residual norm 6.124320933147e-06 
 16 KSP Residual norm 2.220029961735e-06 
 17 KSP Residual norm 8.932824528587e-07 
 18 KSP Residual norm 7.479462967089e-07 
 19 KSP Residual norm 3.406671975643e-07 
 20 KSP Residual norm 1.229672315595e-07 
 21 KSP Residual norm 6.734473325160e-08 
 22 KSP Residual norm 4.177875114657e-08 
 23 KSP Residual norm 2.666437246894e-08 
 24 KSP Residual norm 1.642478751045e-08 
 25 KSP Residual norm 1.205760526724e-08 
 26 KSP Residual norm 5.972217255256e-09 
 27 KSP Residual norm 2.811194281307e-09 
 28 KSP Residual norm 1.380484205101e-09 
 29 KSP Residual norm 6.857690808265e-10 
 30 KSP Residual norm 2.628254907671e-10 
 31 KSP Residual norm 2.397418193220e-10 
 32 KSP Residual norm 9.537731181229e-11 
