  Residual norms for solver_ solve.
  0 KSP Residual norm 6.015292297193e-01 
  1 KSP Residual norm 1.366257804121e-02 
  2 KSP Residual norm 6.640909695840e-03 
  3 KSP Residual norm 1.816677731838e-03 
  4 KSP Residual norm 1.022899399969e-03 
  5 KSP Residual norm 4.185939712489e-04 
  6 KSP Residual norm 4.163478788550e-04 
  7 KSP Residual norm 1.958718354942e-04 
  8 KSP Residual norm 9.505151099646e-05 
  9 KSP Residual norm 5.876727697830e-05 
 10 KSP Residual norm 3.702296521906e-05 
 11 KSP Residual norm 2.022340740281e-05 
 12 KSP Residual norm 2.015251280370e-05 
 13 KSP Residual norm 1.232310602789e-05 
 14 KSP Residual norm 7.477699498734e-06 
 15 KSP Residual norm 4.719499143651e-06 
 16 KSP Residual norm 2.466366134298e-06 
 17 KSP Residual norm 1.347681665335e-06 
 18 KSP Residual norm 1.341548209807e-06 
 19 KSP Residual norm 6.023513171088e-07 
 20 KSP Residual norm 2.307114157580e-07 
 21 KSP Residual norm 8.691971227443e-08 
 22 KSP Residual norm 3.484830636785e-08 
 23 KSP Residual norm 1.453740802505e-08 
 24 KSP Residual norm 1.447863991193e-08 
 25 KSP Residual norm 6.671260944279e-09 
 26 KSP Residual norm 4.280231845227e-09 
 27 KSP Residual norm 2.406469433013e-09 
 28 KSP Residual norm 1.458743093143e-09 
 29 KSP Residual norm 8.077066166756e-10 
 30 KSP Residual norm 8.030974578420e-10 
 31 KSP Residual norm 3.933724804791e-10 
 32 KSP Residual norm 1.953290679566e-10 
 33 KSP Residual norm 1.080463501068e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 6.015292297193e-01 
  1 KSP Residual norm 1.366257804121e-02 
  2 KSP Residual norm 6.640909695840e-03 
  3 KSP Residual norm 1.816677731838e-03 
  4 KSP Residual norm 1.022899399969e-03 
  5 KSP Residual norm 4.185939712489e-04 
  6 KSP Residual norm 4.163478788550e-04 
  7 KSP Residual norm 1.958718354942e-04 
  8 KSP Residual norm 9.505151099646e-05 
  9 KSP Residual norm 5.876727697830e-05 
 10 KSP Residual norm 3.702296521906e-05 
 11 KSP Residual norm 2.022340740281e-05 
 12 KSP Residual norm 2.015251280370e-05 
 13 KSP Residual norm 1.232310602789e-05 
 14 KSP Residual norm 7.477699498734e-06 
 15 KSP Residual norm 4.719499143651e-06 
 16 KSP Residual norm 2.466366134298e-06 
 17 KSP Residual norm 1.347681665335e-06 
 18 KSP Residual norm 1.341548209807e-06 
 19 KSP Residual norm 6.023513171088e-07 
 20 KSP Residual norm 2.307114157580e-07 
 21 KSP Residual norm 8.691971227443e-08 
 22 KSP Residual norm 3.484830636785e-08 
 23 KSP Residual norm 1.453740802505e-08 
 24 KSP Residual norm 1.447863991193e-08 
 25 KSP Residual norm 6.671260944279e-09 
 26 KSP Residual norm 4.280231845227e-09 
 27 KSP Residual norm 2.406469433013e-09 
 28 KSP Residual norm 1.458743093143e-09 
 29 KSP Residual norm 8.077066166756e-10 
 30 KSP Residual norm 8.030974578420e-10 
 31 KSP Residual norm 3.933724804791e-10 
 32 KSP Residual norm 1.953290679566e-10 
 33 KSP Residual norm 1.080463501068e-10 
