  Residual norms for solver_ solve.
  0 KSP Residual norm 2.496911505237e+00 
  1 KSP Residual norm 2.804878644868e-03 
  2 KSP Residual norm 1.400306205984e-03 
  3 KSP Residual norm 5.355166599541e-04 
  4 KSP Residual norm 2.585654335759e-04 
  5 KSP Residual norm 1.339627321653e-04 
  6 KSP Residual norm 1.178521945466e-04 
  7 KSP Residual norm 6.204219478489e-05 
  8 KSP Residual norm 2.524078204913e-05 
  9 KSP Residual norm 1.383832941788e-05 
 10 KSP Residual norm 6.460783842309e-06 
 11 KSP Residual norm 3.344532754829e-06 
 12 KSP Residual norm 1.695192546542e-06 
 13 KSP Residual norm 1.671054504474e-06 
 14 KSP Residual norm 8.024989583396e-07 
 15 KSP Residual norm 5.171369210750e-07 
 16 KSP Residual norm 2.749544953511e-07 
 17 KSP Residual norm 1.812146292968e-07 
 18 KSP Residual norm 9.522455972941e-08 
 19 KSP Residual norm 6.027961966174e-08 
 20 KSP Residual norm 5.825675454641e-08 
 21 KSP Residual norm 2.937810141392e-08 
 22 KSP Residual norm 1.532425256488e-08 
 23 KSP Residual norm 6.498141385233e-09 
 24 KSP Residual norm 2.906490805743e-09 
 25 KSP Residual norm 1.431973921958e-09 
 26 KSP Residual norm 8.049927575219e-10 
 27 KSP Residual norm 5.985559379706e-10 
 28 KSP Residual norm 2.446352397493e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 2.496911505237e+00 
  1 KSP Residual norm 2.804878644868e-03 
  2 KSP Residual norm 1.400306205984e-03 
  3 KSP Residual norm 5.355166599541e-04 
  4 KSP Residual norm 2.585654335759e-04 
  5 KSP Residual norm 1.339627321653e-04 
  6 KSP Residual norm 1.178521945466e-04 
  7 KSP Residual norm 6.204219478489e-05 
  8 KSP Residual norm 2.524078204913e-05 
  9 KSP Residual norm 1.383832941788e-05 
 10 KSP Residual norm 6.460783842309e-06 
 11 KSP Residual norm 3.344532754829e-06 
 12 KSP Residual norm 1.695192546542e-06 
 13 KSP Residual norm 1.671054504474e-06 
 14 KSP Residual norm 8.024989583396e-07 
 15 KSP Residual norm 5.171369210750e-07 
 16 KSP Residual norm 2.749544953511e-07 
 17 KSP Residual norm 1.812146292968e-07 
 18 KSP Residual norm 9.522455972941e-08 
 19 KSP Residual norm 6.027961966174e-08 
 20 KSP Residual norm 5.825675454641e-08 
 21 KSP Residual norm 2.937810141392e-08 
 22 KSP Residual norm 1.532425256488e-08 
 23 KSP Residual norm 6.498141385233e-09 
 24 KSP Residual norm 2.906490805743e-09 
 25 KSP Residual norm 1.431973921958e-09 
 26 KSP Residual norm 8.049927575219e-10 
 27 KSP Residual norm 5.985559379706e-10 
 28 KSP Residual norm 2.446352397493e-10 
