  Residual norms for solver_ solve.
  0 KSP Residual norm 8.465079087846e-01 
  1 KSP Residual norm 7.248181344378e-03 
  2 KSP Residual norm 3.566708623214e-03 
  3 KSP Residual norm 1.113179885938e-03 
  4 KSP Residual norm 6.174438710040e-04 
  5 KSP Residual norm 2.768780644016e-04 
  6 KSP Residual norm 2.675145703465e-04 
  7 KSP Residual norm 1.135339077626e-04 
  8 KSP Residual norm 5.555608289869e-05 
  9 KSP Residual norm 3.157844212868e-05 
 10 KSP Residual norm 1.918875558198e-05 
 11 KSP Residual norm 1.269803610032e-05 
 12 KSP Residual norm 9.954466216740e-06 
 13 KSP Residual norm 5.935369606078e-06 
 14 KSP Residual norm 3.461322721479e-06 
 15 KSP Residual norm 2.289716022871e-06 
 16 KSP Residual norm 1.297734601499e-06 
 17 KSP Residual norm 1.126540825218e-06 
 18 KSP Residual norm 8.328154142614e-07 
 19 KSP Residual norm 4.114667447087e-07 
 20 KSP Residual norm 2.247514971913e-07 
 21 KSP Residual norm 1.069204591786e-07 
 22 KSP Residual norm 3.783142460884e-08 
 23 KSP Residual norm 3.542478283024e-08 
 24 KSP Residual norm 1.737305398180e-08 
 25 KSP Residual norm 7.564327717236e-09 
 26 KSP Residual norm 2.762190468563e-09 
 27 KSP Residual norm 1.294273511448e-09 
 28 KSP Residual norm 5.837811616689e-10 
 29 KSP Residual norm 5.776749714891e-10 
 30 KSP Residual norm 2.925289043891e-10 
 31 KSP Residual norm 1.929687183472e-10 
 32 KSP Residual norm 1.217284408859e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 8.465079087846e-01 
  1 KSP Residual norm 7.248181344378e-03 
  2 KSP Residual norm 3.566708623214e-03 
  3 KSP Residual norm 1.113179885938e-03 
  4 KSP Residual norm 6.174438710040e-04 
  5 KSP Residual norm 2.768780644016e-04 
  6 KSP Residual norm 2.675145703465e-04 
  7 KSP Residual norm 1.135339077626e-04 
  8 KSP Residual norm 5.555608289869e-05 
  9 KSP Residual norm 3.157844212868e-05 
 10 KSP Residual norm 1.918875558198e-05 
 11 KSP Residual norm 1.269803610032e-05 
 12 KSP Residual norm 9.954466216740e-06 
 13 KSP Residual norm 5.935369606078e-06 
 14 KSP Residual norm 3.461322721479e-06 
 15 KSP Residual norm 2.289716022871e-06 
 16 KSP Residual norm 1.297734601499e-06 
 17 KSP Residual norm 1.126540825218e-06 
 18 KSP Residual norm 8.328154142614e-07 
 19 KSP Residual norm 4.114667447087e-07 
 20 KSP Residual norm 2.247514971913e-07 
 21 KSP Residual norm 1.069204591786e-07 
 22 KSP Residual norm 3.783142460884e-08 
 23 KSP Residual norm 3.542478283024e-08 
 24 KSP Residual norm 1.737305398180e-08 
 25 KSP Residual norm 7.564327717236e-09 
 26 KSP Residual norm 2.762190468563e-09 
 27 KSP Residual norm 1.294273511448e-09 
 28 KSP Residual norm 5.837811616689e-10 
 29 KSP Residual norm 5.776749714891e-10 
 30 KSP Residual norm 2.925289043891e-10 
 31 KSP Residual norm 1.929687183472e-10 
 32 KSP Residual norm 1.217284408859e-10 
