  Residual norms for solver_ solve.
  0 KSP Residual norm 9.805289771897e-01 
  1 KSP Residual norm 5.481089376663e-02 
  2 KSP Residual norm 5.431874575217e-02 
  3 KSP Residual norm 5.232283909565e-02 
  4 KSP Residual norm 5.218556220586e-02 
  5 KSP Residual norm 5.091559024958e-02 
  6 KSP Residual norm 3.803188997647e-02 
  7 KSP Residual norm 2.822879020556e-02 
  8 KSP Residual norm 2.099442412053e-02 
  9 KSP Residual norm 8.791358131514e-03 
 10 KSP Residual norm 7.905917205967e-03 
 11 KSP Residual norm 4.813733009041e-03 
 12 KSP Residual norm 2.892312357944e-03 
 13 KSP Residual norm 2.061763248201e-03 
 14 KSP Residual norm 1.236683976344e-03 
 15 KSP Residual norm 9.332368529917e-04 
 16 KSP Residual norm 4.823252930715e-04 
 17 KSP Residual norm 2.975696241166e-04 
 18 KSP Residual norm 1.697992261645e-04 
 19 KSP Residual norm 8.537964000951e-05 
 20 KSP Residual norm 4.327260998070e-05 
 21 KSP Residual norm 3.866217980550e-05 
 22 KSP Residual norm 2.774628599478e-05 
 23 KSP Residual norm 1.520791436161e-05 
 24 KSP Residual norm 8.149315449653e-06 
 25 KSP Residual norm 3.111055896661e-06 
 26 KSP Residual norm 1.016640331390e-06 
 27 KSP Residual norm 4.661498423133e-07 
 28 KSP Residual norm 1.882513557635e-07 
 29 KSP Residual norm 9.793551302995e-08 
 30 KSP Residual norm 6.713653786375e-08 
 31 KSP Residual norm 6.478489772675e-08 
 32 KSP Residual norm 3.690377785995e-08 
 33 KSP Residual norm 1.820922347049e-08 
 34 KSP Residual norm 9.605341995107e-09 
 35 KSP Residual norm 3.942565878640e-09 
 36 KSP Residual norm 2.454100533624e-09 
 37 KSP Residual norm 7.781640854529e-10 
 38 KSP Residual norm 2.764189529317e-10 
 39 KSP Residual norm 8.034177521600e-11 
  Residual norms for solver_ solve.
  0 KSP Residual norm 9.805289771897e-01 
  1 KSP Residual norm 5.438151661787e-02 
  2 KSP Residual norm 2.513346089321e-02 
  3 KSP Residual norm 7.331728164284e-03 
  4 KSP Residual norm 2.842952252808e-03 
  5 KSP Residual norm 1.734316562489e-03 
  6 KSP Residual norm 5.924076865645e-04 
  7 KSP Residual norm 3.521562517689e-04 
  8 KSP Residual norm 2.071829027539e-04 
  9 KSP Residual norm 1.912543775956e-04 
 10 KSP Residual norm 1.079679489936e-04 
 11 KSP Residual norm 5.739347632407e-05 
 12 KSP Residual norm 3.373306632313e-05 
 13 KSP Residual norm 1.448775429560e-05 
 14 KSP Residual norm 4.729437729237e-06 
 15 KSP Residual norm 1.869318545991e-06 
 16 KSP Residual norm 5.303415455841e-07 
 17 KSP Residual norm 2.496186720142e-07 
 18 KSP Residual norm 1.085236243566e-07 
 19 KSP Residual norm 1.043173044002e-07 
 20 KSP Residual norm 6.555828981298e-08 
 21 KSP Residual norm 3.745618239998e-08 
 22 KSP Residual norm 1.534679193888e-08 
 23 KSP Residual norm 7.659211439664e-09 
 24 KSP Residual norm 4.258041990047e-09 
 25 KSP Residual norm 1.697931249738e-09 
 26 KSP Residual norm 4.937158541152e-10 
 27 KSP Residual norm 2.294533530484e-10 
 28 KSP Residual norm 1.222146324035e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 9.805289771897e-01 
  1 KSP Residual norm 5.438151661787e-02 
  2 KSP Residual norm 2.513346089321e-02 
  3 KSP Residual norm 7.331728164284e-03 
  4 KSP Residual norm 2.842952252808e-03 
  5 KSP Residual norm 1.734316562489e-03 
  6 KSP Residual norm 5.924076865645e-04 
  7 KSP Residual norm 3.521562517689e-04 
  8 KSP Residual norm 2.071829027539e-04 
  9 KSP Residual norm 1.912543775956e-04 
 10 KSP Residual norm 1.079679489936e-04 
 11 KSP Residual norm 5.739347632407e-05 
 12 KSP Residual norm 3.373306632313e-05 
 13 KSP Residual norm 1.448775429560e-05 
 14 KSP Residual norm 4.729437729237e-06 
 15 KSP Residual norm 1.869318545991e-06 
 16 KSP Residual norm 5.303415455841e-07 
 17 KSP Residual norm 2.496186720142e-07 
 18 KSP Residual norm 1.085236243566e-07 
 19 KSP Residual norm 1.043173044002e-07 
 20 KSP Residual norm 6.555828981298e-08 
 21 KSP Residual norm 3.745618239998e-08 
 22 KSP Residual norm 1.534679193888e-08 
 23 KSP Residual norm 7.659211439664e-09 
 24 KSP Residual norm 4.258041990047e-09 
 25 KSP Residual norm 1.697931249738e-09 
 26 KSP Residual norm 4.937158541152e-10 
 27 KSP Residual norm 2.294533530484e-10 
 28 KSP Residual norm 1.222146324035e-10 
