  Residual norms for solver_ solve.
  0 KSP Residual norm 2.390434594170e+00 
  1 KSP Residual norm 9.524634732662e-04 
  2 KSP Residual norm 4.726193908567e-04 
  3 KSP Residual norm 1.675830553861e-04 
  4 KSP Residual norm 9.026286509969e-05 
  5 KSP Residual norm 8.963411906615e-05 
  6 KSP Residual norm 4.370616129644e-05 
  7 KSP Residual norm 2.002425336160e-05 
  8 KSP Residual norm 9.866758694850e-06 
  9 KSP Residual norm 5.567792745412e-06 
 10 KSP Residual norm 4.761148283680e-06 
 11 KSP Residual norm 3.024819233994e-06 
 12 KSP Residual norm 1.563864330605e-06 
 13 KSP Residual norm 8.378254890674e-07 
 14 KSP Residual norm 3.737085788098e-07 
 15 KSP Residual norm 2.105897093143e-07 
 16 KSP Residual norm 2.050594669661e-07 
 17 KSP Residual norm 1.078193364891e-07 
 18 KSP Residual norm 6.115479718853e-08 
 19 KSP Residual norm 3.755240252933e-08 
 20 KSP Residual norm 2.199989365737e-08 
 21 KSP Residual norm 2.188480021612e-08 
 22 KSP Residual norm 1.461065427259e-08 
 23 KSP Residual norm 7.435210640365e-09 
 24 KSP Residual norm 4.414489707872e-09 
 25 KSP Residual norm 2.296049344165e-09 
 26 KSP Residual norm 1.555039510018e-09 
 27 KSP Residual norm 1.134981051707e-09 
 28 KSP Residual norm 5.187922474814e-10 
 29 KSP Residual norm 2.236770950278e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 2.390434594170e+00 
  1 KSP Residual norm 9.524634732662e-04 
  2 KSP Residual norm 4.726193908567e-04 
  3 KSP Residual norm 1.675830553861e-04 
  4 KSP Residual norm 9.026286509969e-05 
  5 KSP Residual norm 8.963411906615e-05 
  6 KSP Residual norm 4.370616129644e-05 
  7 KSP Residual norm 2.002425336160e-05 
  8 KSP Residual norm 9.866758694850e-06 
  9 KSP Residual norm 5.567792745412e-06 
 10 KSP Residual norm 4.761148283680e-06 
 11 KSP Residual norm 3.024819233994e-06 
 12 KSP Residual norm 1.563864330605e-06 
 13 KSP Residual norm 8.378254890674e-07 
 14 KSP Residual norm 3.737085788098e-07 
 15 KSP Residual norm 2.105897093143e-07 
 16 KSP Residual norm 2.050594669661e-07 
 17 KSP Residual norm 1.078193364891e-07 
 18 KSP Residual norm 6.115479718853e-08 
 19 KSP Residual norm 3.755240252933e-08 
 20 KSP Residual norm 2.199989365737e-08 
 21 KSP Residual norm 2.188480021612e-08 
 22 KSP Residual norm 1.461065427259e-08 
 23 KSP Residual norm 7.435210640365e-09 
 24 KSP Residual norm 4.414489707872e-09 
 25 KSP Residual norm 2.296049344165e-09 
 26 KSP Residual norm 1.555039510018e-09 
 27 KSP Residual norm 1.134981051707e-09 
 28 KSP Residual norm 5.187922474814e-10 
 29 KSP Residual norm 2.236770950278e-10 
