  Residual norms for solver_ solve.
  0 KSP Residual norm 2.048433481271e-01 
  1 KSP Residual norm 1.376579966063e-02 
  2 KSP Residual norm 8.281701239879e-03 
  3 KSP Residual norm 4.010554287612e-03 
  4 KSP Residual norm 1.600286378250e-03 
  5 KSP Residual norm 1.595005048763e-03 
  6 KSP Residual norm 7.130775550419e-04 
  7 KSP Residual norm 3.527742586948e-04 
  8 KSP Residual norm 1.916361978176e-04 
  9 KSP Residual norm 1.251376787747e-04 
 10 KSP Residual norm 1.071099935850e-04 
 11 KSP Residual norm 6.554220047385e-05 
 12 KSP Residual norm 4.264944486874e-05 
 13 KSP Residual norm 2.947359756398e-05 
 14 KSP Residual norm 2.783437274659e-05 
 15 KSP Residual norm 1.742855036941e-05 
 16 KSP Residual norm 9.743845811034e-06 
 17 KSP Residual norm 5.586632859182e-06 
 18 KSP Residual norm 3.168937977258e-06 
 19 KSP Residual norm 3.163733191150e-06 
 20 KSP Residual norm 1.738290689051e-06 
 21 KSP Residual norm 9.449250007493e-07 
 22 KSP Residual norm 4.564438494608e-07 
 23 KSP Residual norm 2.027319283379e-07 
 24 KSP Residual norm 2.026569782131e-07 
 25 KSP Residual norm 9.182613260993e-08 
 26 KSP Residual norm 4.298829758667e-08 
 27 KSP Residual norm 2.210966110608e-08 
 28 KSP Residual norm 1.449957286440e-08 
 29 KSP Residual norm 1.448941936916e-08 
 30 KSP Residual norm 1.040667402385e-08 
 31 KSP Residual norm 6.944387225446e-09 
 32 KSP Residual norm 3.740051969287e-09 
 33 KSP Residual norm 1.755457163933e-09 
 34 KSP Residual norm 1.723903510419e-09 
 35 KSP Residual norm 8.483523350035e-10 
 36 KSP Residual norm 4.671826212218e-10 
 37 KSP Residual norm 2.857458697455e-10 
 38 KSP Residual norm 1.845130437358e-10 
 39 KSP Residual norm 1.567893742150e-10 
 40 KSP Residual norm 7.848972914956e-11 
  Residual norms for solver_ solve.
  0 KSP Residual norm 2.048433481271e-01 
  1 KSP Residual norm 1.376579966063e-02 
  2 KSP Residual norm 8.281701238948e-03 
  3 KSP Residual norm 4.010740499794e-03 
  4 KSP Residual norm 1.616219501161e-03 
  5 KSP Residual norm 1.610746376040e-03 
  6 KSP Residual norm 8.972941355427e-04 
  7 KSP Residual norm 5.718824952840e-04 
  8 KSP Residual norm 3.326493686749e-04 
  9 KSP Residual norm 2.195527924566e-04 
 10 KSP Residual norm 2.193446698984e-04 
 11 KSP Residual norm 1.226436254891e-04 
 12 KSP Residual norm 8.736161139497e-05 
 13 KSP Residual norm 6.072923164285e-05 
 14 KSP Residual norm 4.577956766719e-05 
 15 KSP Residual norm 4.576671703316e-05 
 16 KSP Residual norm 3.262068043796e-05 
 17 KSP Residual norm 2.530518676854e-05 
 18 KSP Residual norm 1.771617602237e-05 
 19 KSP Residual norm 1.235983854061e-05 
 20 KSP Residual norm 1.235614883832e-05 
 21 KSP Residual norm 8.553047690643e-06 
 22 KSP Residual norm 5.884885248178e-06 
 23 KSP Residual norm 3.962321142650e-06 
 24 KSP Residual norm 2.734769086747e-06 
 25 KSP Residual norm 2.728597497565e-06 
 26 KSP Residual norm 1.821926226646e-06 
 27 KSP Residual norm 1.186139493002e-06 
 28 KSP Residual norm 7.456744153104e-07 
 29 KSP Residual norm 4.301272792864e-07 
 30 KSP Residual norm 4.221746436045e-07 
 31 KSP Residual norm 2.574205255971e-07 
 32 KSP Residual norm 1.364556053902e-07 
 33 KSP Residual norm 7.270256297650e-08 
 34 KSP Residual norm 4.260992821357e-08 
 35 KSP Residual norm 4.075541269170e-08 
 36 KSP Residual norm 2.461137726937e-08 
 37 KSP Residual norm 1.653729297735e-08 
 38 KSP Residual norm 1.199065670399e-08 
 39 KSP Residual norm 9.254806815976e-09 
 40 KSP Residual norm 8.851551421534e-09 
 41 KSP Residual norm 6.970164969068e-09 
 42 KSP Residual norm 4.422663995223e-09 
 43 KSP Residual norm 2.655368531505e-09 
 44 KSP Residual norm 1.410748580336e-09 
 45 KSP Residual norm 1.216593409760e-09 
 46 KSP Residual norm 7.491524972746e-10 
