  Residual norms for solver_ solve.
  0 KSP Residual norm 2.576217168253e+00 
  1 KSP Residual norm 7.276713087048e-01 
  2 KSP Residual norm 3.329512458666e-01 
  3 KSP Residual norm 1.276626491110e-01 
  4 KSP Residual norm 4.868207728157e-02 
  5 KSP Residual norm 3.636228782796e-02 
  6 KSP Residual norm 3.127156186642e-02 
  7 KSP Residual norm 2.918979583309e-02 
  8 KSP Residual norm 2.521900922162e-02 
  9 KSP Residual norm 1.802052966237e-02 
 10 KSP Residual norm 1.286063841054e-02 
 11 KSP Residual norm 8.552935300655e-03 
 12 KSP Residual norm 6.900178084524e-03 
 13 KSP Residual norm 6.374400151670e-03 
 14 KSP Residual norm 5.847505219058e-03 
 15 KSP Residual norm 5.010601191918e-03 
 16 KSP Residual norm 3.961797699188e-03 
 17 KSP Residual norm 3.429716598492e-03 
 18 KSP Residual norm 3.216368504124e-03 
 19 KSP Residual norm 3.048174152729e-03 
 20 KSP Residual norm 2.700385529670e-03 
 21 KSP Residual norm 2.154931175291e-03 
 22 KSP Residual norm 1.876239951427e-03 
 23 KSP Residual norm 1.758898116114e-03 
 24 KSP Residual norm 1.696870713114e-03 
 25 KSP Residual norm 1.614244796880e-03 
 26 KSP Residual norm 1.469981840319e-03 
 27 KSP Residual norm 1.397293042309e-03 
 28 KSP Residual norm 1.378728739629e-03 
 29 KSP Residual norm 1.372590209148e-03 
 30 KSP Residual norm 1.367367839694e-03 
 31 KSP Residual norm 1.352985260412e-03 
 32 KSP Residual norm 1.328731443244e-03 
 33 KSP Residual norm 1.313972519929e-03 
 34 KSP Residual norm 1.308456375205e-03 
 35 KSP Residual norm 1.303582216205e-03 
 36 KSP Residual norm 1.293930970682e-03 
 37 KSP Residual norm 1.280309681053e-03 
 38 KSP Residual norm 1.273263105480e-03 
 39 KSP Residual norm 1.271363174370e-03 
 40 KSP Residual norm 1.269650596516e-03 
 41 KSP Residual norm 1.264210323099e-03 
 42 KSP Residual norm 1.254339808378e-03 
 43 KSP Residual norm 1.246579391055e-03 
 44 KSP Residual norm 1.242806717149e-03 
 45 KSP Residual norm 1.238862809264e-03 
 46 KSP Residual norm 1.225428826599e-03 
 47 KSP Residual norm 1.180861567768e-03 
 48 KSP Residual norm 1.137243823463e-03 
