  Residual norms for solver_ solve.
  0 KSP Residual norm 8.040753698382e-02 
  1 KSP Residual norm 1.708202314808e-03 
  2 KSP Residual norm 1.621320766983e-03 
  3 KSP Residual norm 1.221112355157e-03 
  4 KSP Residual norm 7.120874181087e-04 
  5 KSP Residual norm 3.663475392129e-04 
  6 KSP Residual norm 3.318802295619e-04 
  7 KSP Residual norm 3.100098368858e-04 
  8 KSP Residual norm 2.726743473871e-04 
  9 KSP Residual norm 2.243342766406e-04 
 10 KSP Residual norm 1.524619826867e-04 
 11 KSP Residual norm 1.310815984295e-04 
 12 KSP Residual norm 1.257058377996e-04 
 13 KSP Residual norm 1.202053832239e-04 
 14 KSP Residual norm 1.083542436461e-04 
 15 KSP Residual norm 8.111039313541e-05 
 16 KSP Residual norm 5.855135719973e-05 
 17 KSP Residual norm 4.955774771039e-05 
 18 KSP Residual norm 4.671135438062e-05 
 19 KSP Residual norm 4.436791061927e-05 
 20 KSP Residual norm 3.894922443984e-05 
 21 KSP Residual norm 3.292357180595e-05 
 22 KSP Residual norm 2.912965308052e-05 
 23 KSP Residual norm 2.771397640278e-05 
 24 KSP Residual norm 2.692044110757e-05 
 25 KSP Residual norm 2.515773906785e-05 
 26 KSP Residual norm 2.302498566282e-05 
 27 KSP Residual norm 2.200206015545e-05 
 28 KSP Residual norm 2.170493629824e-05 
 29 KSP Residual norm 2.157817602773e-05 
 30 KSP Residual norm 2.134704743909e-05 
 31 KSP Residual norm 2.083734643345e-05 
 32 KSP Residual norm 2.040903943647e-05 
 33 KSP Residual norm 2.027261006899e-05 
 34 KSP Residual norm 2.022025469685e-05 
 35 KSP Residual norm 2.015928546203e-05 
 36 KSP Residual norm 2.002878520215e-05 
 37 KSP Residual norm 1.986056161622e-05 
 38 KSP Residual norm 1.979426755704e-05 
 39 KSP Residual norm 1.977390348541e-05 
 40 KSP Residual norm 1.975392980632e-05 
 41 KSP Residual norm 1.970959564365e-05 
 42 KSP Residual norm 1.962937979382e-05 
 43 KSP Residual norm 1.957718753636e-05 
 44 KSP Residual norm 1.954772046149e-05 
 45 KSP Residual norm 1.951641086965e-05 
 46 KSP Residual norm 1.942376541338e-05 
 47 KSP Residual norm 1.925719198602e-05 
 48 KSP Residual norm 1.917071315404e-05 
 49 KSP Residual norm 1.914604577696e-05 
 50 KSP Residual norm 1.911573251239e-05 
 51 KSP Residual norm 1.905008262581e-05 
 52 KSP Residual norm 1.894004332581e-05 
 53 KSP Residual norm 1.885241102311e-05 
 54 KSP Residual norm 1.880854188358e-05 
 55 KSP Residual norm 1.877743673188e-05 
 56 KSP Residual norm 1.870240707265e-05 
 57 KSP Residual norm 1.843314255837e-05 
 58 KSP Residual norm 1.786521654338e-05 
 59 KSP Residual norm 1.748544637052e-05 
 60 KSP Residual norm 1.724850359691e-05 
 61 KSP Residual norm 1.674735205025e-05 
 62 KSP Residual norm 1.540700280991e-05 
 63 KSP Residual norm 1.380088691854e-05 
 64 KSP Residual norm 1.315230178027e-05 
 65 KSP Residual norm 1.293062139827e-05 
 66 KSP Residual norm 1.272198605106e-05 
 67 KSP Residual norm 1.225463398695e-05 
 68 KSP Residual norm 1.160472474180e-05 
 69 KSP Residual norm 1.126754221142e-05 
 70 KSP Residual norm 1.116215830106e-05 
 71 KSP Residual norm 1.106895199245e-05 
 72 KSP Residual norm 1.088772781566e-05 
 73 KSP Residual norm 1.065104019553e-05 
 74 KSP Residual norm 1.052656838082e-05 
 75 KSP Residual norm 1.049640335612e-05 
 76 KSP Residual norm 1.046957128683e-05 
 77 KSP Residual norm 1.039686479135e-05 
 78 KSP Residual norm 1.025066190489e-05 
 79 KSP Residual norm 1.015547364270e-05 
 80 KSP Residual norm 1.012253288758e-05 
 81 KSP Residual norm 1.011103628929e-05 
 82 KSP Residual norm 1.010182923718e-05 
 83 KSP Residual norm 1.008863726123e-05 
 84 KSP Residual norm 1.007932283172e-05 
 85 KSP Residual norm 1.007573898661e-05 
 86 KSP Residual norm 1.007323890404e-05 
 87 KSP Residual norm 1.006546983650e-05 
 88 KSP Residual norm 1.003157944409e-05 
 89 KSP Residual norm 9.975532920363e-06 
 90 KSP Residual norm 9.940971565321e-06 
 91 KSP Residual norm 9.915849330847e-06 
 92 KSP Residual norm 9.867841388310e-06 
 93 KSP Residual norm 9.726860306900e-06 
 94 KSP Residual norm 9.465316484958e-06 
 95 KSP Residual norm 9.301479557135e-06 
 96 KSP Residual norm 9.225383283217e-06 
 97 KSP Residual norm 9.096951804416e-06 
 98 KSP Residual norm 8.646298944466e-06 
 99 KSP Residual norm 7.829542059695e-06 
100 KSP Residual norm 7.284133069665e-06 
  Residual norms for solver_ solve.
  0 KSP Residual norm 8.043873472078e-02 
  1 KSP Residual norm 1.736903351570e-03 
  2 KSP Residual norm 1.633905573544e-03 
  3 KSP Residual norm 1.358803544233e-03 
  4 KSP Residual norm 7.590620551923e-04 
  5 KSP Residual norm 4.785518677583e-04 
  6 KSP Residual norm 3.489823564998e-04 
  7 KSP Residual norm 3.160180562176e-04 
  8 KSP Residual norm 2.926415143798e-04 
  9 KSP Residual norm 2.558244936680e-04 
 10 KSP Residual norm 1.829454611333e-04 
