  Residual norms for solver_ solve.
  0 KSP Residual norm 1.002008511685e-01 
  1 KSP Residual norm 8.963083879657e-03 
  2 KSP Residual norm 6.541212512623e-03 
  3 KSP Residual norm 5.790060442738e-03 
  4 KSP Residual norm 4.119278568463e-03 
  5 KSP Residual norm 2.231467849133e-03 
  6 KSP Residual norm 1.831918002496e-03 
  7 KSP Residual norm 1.454850594864e-03 
  8 KSP Residual norm 1.384860946973e-03 
  9 KSP Residual norm 1.267256984903e-03 
 10 KSP Residual norm 1.026575054508e-03 
 11 KSP Residual norm 7.814588469430e-04 
 12 KSP Residual norm 5.546831086532e-04 
 13 KSP Residual norm 5.134509190149e-04 
 14 KSP Residual norm 4.881729468052e-04 
 15 KSP Residual norm 4.244653924711e-04 
 16 KSP Residual norm 3.265767219286e-04 
 17 KSP Residual norm 2.573648199557e-04 
 18 KSP Residual norm 2.353071106554e-04 
 19 KSP Residual norm 2.160822130908e-04 
 20 KSP Residual norm 1.960176063206e-04 
 21 KSP Residual norm 1.614024843963e-04 
 22 KSP Residual norm 1.276660495416e-04 
 23 KSP Residual norm 1.184903313107e-04 
 24 KSP Residual norm 1.148949082404e-04 
 25 KSP Residual norm 1.104260516080e-04 
 26 KSP Residual norm 1.010229373673e-04 
 27 KSP Residual norm 8.927953952410e-05 
 28 KSP Residual norm 8.526670101530e-05 
 29 KSP Residual norm 8.433477669604e-05 
 30 KSP Residual norm 8.380500127144e-05 
 31 KSP Residual norm 8.295307524793e-05 
 32 KSP Residual norm 8.175228708984e-05 
 33 KSP Residual norm 8.093811315863e-05 
 34 KSP Residual norm 8.062838474023e-05 
 35 KSP Residual norm 8.051927608519e-05 
 36 KSP Residual norm 8.030176030659e-05 
 37 KSP Residual norm 7.979799718103e-05 
 38 KSP Residual norm 7.936976197620e-05 
 39 KSP Residual norm 7.919182098243e-05 
 40 KSP Residual norm 7.910121641271e-05 
 41 KSP Residual norm 7.893068724140e-05 
 42 KSP Residual norm 7.852105892745e-05 
 43 KSP Residual norm 7.808555716399e-05 
 44 KSP Residual norm 7.791596407972e-05 
 45 KSP Residual norm 7.781918116589e-05 
 46 KSP Residual norm 7.765117672272e-05 
 47 KSP Residual norm 7.721216724001e-05 
 48 KSP Residual norm 7.652575562537e-05 
 49 KSP Residual norm 7.617438127352e-05 
 50 KSP Residual norm 7.603072627451e-05 
 51 KSP Residual norm 7.584250955438e-05 
 52 KSP Residual norm 7.525109099502e-05 
 53 KSP Residual norm 7.436586990653e-05 
 54 KSP Residual norm 7.395919243998e-05 
 55 KSP Residual norm 7.379902782291e-05 
 56 KSP Residual norm 7.350995176907e-05 
 57 KSP Residual norm 7.272415917199e-05 
 58 KSP Residual norm 7.151872852792e-05 
 59 KSP Residual norm 7.082570592381e-05 
 60 KSP Residual norm 7.037093250236e-05 
 61 KSP Residual norm 6.934040445788e-05 
 62 KSP Residual norm 6.608608857166e-05 
 63 KSP Residual norm 5.954258072558e-05 
 64 KSP Residual norm 5.433524715536e-05 
 65 KSP Residual norm 5.238668529421e-05 
 66 KSP Residual norm 5.119266104574e-05 
 67 KSP Residual norm 4.916289163323e-05 
 68 KSP Residual norm 4.443088181011e-05 
 69 KSP Residual norm 4.130386632695e-05 
 70 KSP Residual norm 4.026595205481e-05 
 71 KSP Residual norm 3.971581853038e-05 
 72 KSP Residual norm 3.893254724074e-05 
 73 KSP Residual norm 3.763405547874e-05 
 74 KSP Residual norm 3.692990973415e-05 
 75 KSP Residual norm 3.673214480463e-05 
 76 KSP Residual norm 3.664091480969e-05 
 77 KSP Residual norm 3.649270845468e-05 
 78 KSP Residual norm 3.621974985140e-05 
 79 KSP Residual norm 3.592208412271e-05 
 80 KSP Residual norm 3.580482605336e-05 
 81 KSP Residual norm 3.575609165438e-05 
 82 KSP Residual norm 3.570418264484e-05 
 83 KSP Residual norm 3.556917775086e-05 
