  Residual norms for solver_ solve.
  0 KSP Residual norm 3.330842240037e-01 
  1 KSP Residual norm 3.182796373660e-03 
  2 KSP Residual norm 3.173970265707e-03 
  3 KSP Residual norm 1.445310681412e-03 
  4 KSP Residual norm 1.440139974231e-03 
  5 KSP Residual norm 1.439396711432e-03 
  6 KSP Residual norm 5.852131408415e-04 
  7 KSP Residual norm 5.837796282023e-04 
  8 KSP Residual norm 5.753986159231e-04 
  9 KSP Residual norm 2.139830490555e-04 
 10 KSP Residual norm 2.139741033177e-04 
 11 KSP Residual norm 1.163137286973e-04 
 12 KSP Residual norm 9.614927524099e-05 
 13 KSP Residual norm 9.614194890576e-05 
 14 KSP Residual norm 5.261029450495e-05 
 15 KSP Residual norm 5.150958352579e-05 
 16 KSP Residual norm 5.148840258323e-05 
 17 KSP Residual norm 2.756314008910e-05 
 18 KSP Residual norm 2.756153219163e-05 
 19 KSP Residual norm 2.361449274792e-05 
 20 KSP Residual norm 1.466124862647e-05 
 21 KSP Residual norm 1.463177562208e-05 
 22 KSP Residual norm 7.714555247463e-06 
 23 KSP Residual norm 7.711706714643e-06 
 24 KSP Residual norm 2.857733159444e-06 
 25 KSP Residual norm 2.854142045627e-06 
 26 KSP Residual norm 2.018163666455e-06 
 27 KSP Residual norm 1.996901557979e-06 
 28 KSP Residual norm 1.658211540352e-06 
 29 KSP Residual norm 1.443315893496e-06 
 30 KSP Residual norm 1.296912858154e-06 
 31 KSP Residual norm 1.209266753229e-06 
 32 KSP Residual norm 1.155990647744e-06 
 33 KSP Residual norm 1.091851416211e-06 
 34 KSP Residual norm 1.023191021257e-06 
 35 KSP Residual norm 9.659848505351e-07 
 36 KSP Residual norm 9.173739997228e-07 
 37 KSP Residual norm 8.754377490883e-07 
 38 KSP Residual norm 8.387750293101e-07 
 39 KSP Residual norm 8.063658822734e-07 
 40 KSP Residual norm 7.774485342630e-07 
 41 KSP Residual norm 7.514356353745e-07 
 42 KSP Residual norm 7.278719440902e-07 
 43 KSP Residual norm 7.063929206050e-07 
 44 KSP Residual norm 6.867088365560e-07 
 45 KSP Residual norm 6.685813882089e-07 
 46 KSP Residual norm 6.518167027242e-07 
 47 KSP Residual norm 6.362517856817e-07 
 48 KSP Residual norm 6.217508221688e-07 
 49 KSP Residual norm 6.081977716865e-07 
 50 KSP Residual norm 5.954940046270e-07 
 51 KSP Residual norm 5.835543143753e-07 
 52 KSP Residual norm 5.723051604821e-07 
 53 KSP Residual norm 5.616824182973e-07 
 54 KSP Residual norm 5.516300563838e-07 
 55 KSP Residual norm 5.420987823301e-07 
 56 KSP Residual norm 5.330450846302e-07 
 57 KSP Residual norm 5.244303654174e-07 
 58 KSP Residual norm 5.162202615077e-07 
 59 KSP Residual norm 5.083840595314e-07 
 60 KSP Residual norm 5.008942148256e-07 
 61 KSP Residual norm 4.937259419638e-07 
 62 KSP Residual norm 4.868568697685e-07 
 63 KSP Residual norm 4.802667469239e-07 
 64 KSP Residual norm 4.739371905961e-07 
 65 KSP Residual norm 4.678514704346e-07 
 66 KSP Residual norm 4.619943223753e-07 
 67 KSP Residual norm 4.563517874423e-07 
 68 KSP Residual norm 4.509110716998e-07 
 69 KSP Residual norm 4.456604241424e-07 
 70 KSP Residual norm 4.405890298736e-07 
 71 KSP Residual norm 4.356869163581e-07 
 72 KSP Residual norm 4.309448709005e-07 
 73 KSP Residual norm 4.263543677939e-07 
 74 KSP Residual norm 4.219075038270e-07 
 75 KSP Residual norm 4.175969410410e-07 
 76 KSP Residual norm 4.134158557902e-07 
 77 KSP Residual norm 4.093578933047e-07 
 78 KSP Residual norm 4.054171270635e-07 
 79 KSP Residual norm 4.015880223898e-07 
 80 KSP Residual norm 3.978654037583e-07 
 81 KSP Residual norm 3.942444253756e-07 
 82 KSP Residual norm 3.907205446536e-07 
 83 KSP Residual norm 3.872894982454e-07 
 84 KSP Residual norm 3.839472803557e-07 
 85 KSP Residual norm 3.806901230761e-07 
 86 KSP Residual norm 3.775144785244e-07 
 87 KSP Residual norm 3.744170025960e-07 
 88 KSP Residual norm 3.713945401589e-07 
 89 KSP Residual norm 3.684441115412e-07 
 90 KSP Residual norm 3.655629001824e-07 
 91 KSP Residual norm 3.627482413300e-07 
