1,	0.25,	4,	4,	4,	100,	0.00145319
1,	0.25,	4,	4,	0,	-nan,	0.418629
1,	0.25,	4,	4,	0,	-nan,	0.418629
1,	0.25,	4,	4,	1,	100,	0.0282514
1,	0.25,	4,	4,	1,	100,	0.0282514
1,	0.25,	4,	4,	1,	100,	0.0512911
1,	0.25,	4,	4,	4,	100,	0.0134208
1,	0.25,	4,	4,	4,	100,	0.0134208
1,	0.25,	4,	4,	4,	100,	0.0134208
1,	0.25,	4,	4,	4,	100,	0.0134306
1,	0.25,	4,	4,	4,	100,	0.207873
1,	0.25,	4,	4,	3,	100,	3.78245e-07
1,	0.25,	4,	4,	3,	100,	3.78245e-07
