  Residual norms for solver_ solve.
  0 KSP Residual norm 1.886427408288e+00 
  1 KSP Residual norm 3.243513525541e-04 
  2 KSP Residual norm 3.242931119218e-04 
  3 KSP Residual norm 1.595813852704e-04 
  4 KSP Residual norm 1.590979589028e-04 
  5 KSP Residual norm 7.424854588960e-05 
  6 KSP Residual norm 6.897413111555e-05 
  7 KSP Residual norm 5.961989690790e-05 
  8 KSP Residual norm 2.802959530032e-05 
  9 KSP Residual norm 2.796791439045e-05 
 10 KSP Residual norm 1.122434246753e-05 
 11 KSP Residual norm 1.122163869472e-05 
 12 KSP Residual norm 4.869835881174e-06 
 13 KSP Residual norm 4.854995186524e-06 
 14 KSP Residual norm 2.168017784111e-06 
 15 KSP Residual norm 1.983378016186e-06 
 16 KSP Residual norm 1.605581051873e-06 
 17 KSP Residual norm 7.551772541770e-07 
 18 KSP Residual norm 7.525413378494e-07 
 19 KSP Residual norm 3.587935931233e-07 
 20 KSP Residual norm 3.587014940960e-07 
 21 KSP Residual norm 1.937796847235e-07 
 22 KSP Residual norm 1.936767622096e-07 
 23 KSP Residual norm 1.023992845457e-07 
 24 KSP Residual norm 1.004164038061e-07 
 25 KSP Residual norm 8.090646983958e-08 
 26 KSP Residual norm 5.259953480284e-08 
 27 KSP Residual norm 5.223980136178e-08 
 28 KSP Residual norm 2.826811892626e-08 
 29 KSP Residual norm 2.826080234963e-08 
 30 KSP Residual norm 1.328775065547e-08 
 31 KSP Residual norm 1.327562004786e-08 
 32 KSP Residual norm 5.487809113059e-09 
 33 KSP Residual norm 5.102838778590e-09 
 34 KSP Residual norm 4.435112496840e-09 
 35 KSP Residual norm 2.121224489206e-09 
 36 KSP Residual norm 2.114848447874e-09 
 37 KSP Residual norm 9.381571831812e-10 
 38 KSP Residual norm 9.379515712030e-10 
 39 KSP Residual norm 3.277768706419e-10 
