  Residual norms for solver_ solve.
  0 KSP Residual norm 6.633062938359e-01 
  1 KSP Residual norm 8.853335528523e-04 
  2 KSP Residual norm 6.253988040665e-04 
  3 KSP Residual norm 4.260058452608e-04 
  4 KSP Residual norm 1.815907231332e-04 
  5 KSP Residual norm 1.793967076638e-04 
  6 KSP Residual norm 6.932604898647e-05 
  7 KSP Residual norm 6.930786225105e-05 
  8 KSP Residual norm 2.632351497793e-05 
  9 KSP Residual norm 2.632125869704e-05 
 10 KSP Residual norm 1.146017891137e-05 
 11 KSP Residual norm 1.142340012508e-05 
 12 KSP Residual norm 5.200326623995e-06 
 13 KSP Residual norm 4.614765296807e-06 
 14 KSP Residual norm 2.514465193701e-06 
 15 KSP Residual norm 1.488967582434e-06 
 16 KSP Residual norm 1.421670522908e-06 
 17 KSP Residual norm 8.069448672088e-07 
 18 KSP Residual norm 8.062969748227e-07 
 19 KSP Residual norm 3.901498206887e-07 
 20 KSP Residual norm 3.901300327955e-07 
 21 KSP Residual norm 1.664217303166e-07 
 22 KSP Residual norm 1.663522436030e-07 
 23 KSP Residual norm 7.314071489256e-08 
 24 KSP Residual norm 7.059520742882e-08 
 25 KSP Residual norm 2.696807697387e-08 
 26 KSP Residual norm 1.353198490894e-08 
 27 KSP Residual norm 9.295102727396e-09 
 28 KSP Residual norm 3.853877885857e-09 
 29 KSP Residual norm 3.813682941401e-09 
 30 KSP Residual norm 1.462041653750e-09 
 31 KSP Residual norm 1.461575292631e-09 
 32 KSP Residual norm 5.375432115892e-10 
 33 KSP Residual norm 5.375236071310e-10 
 34 KSP Residual norm 2.409175425506e-10 
 35 KSP Residual norm 2.405653853786e-10 
 36 KSP Residual norm 1.173577121665e-10 
