  Residual norms for solver_ solve.
  0 KSP Residual norm 3.381810997512e-01 
  1 KSP Residual norm 7.969681642794e-03 
  2 KSP Residual norm 3.445986200066e-03 
  3 KSP Residual norm 1.611993123166e-03 
  4 KSP Residual norm 5.966866160902e-04 
  5 KSP Residual norm 5.866355071612e-04 
  6 KSP Residual norm 3.176454901268e-04 
  7 KSP Residual norm 1.723058625319e-04 
  8 KSP Residual norm 9.222789895731e-05 
  9 KSP Residual norm 8.952210390084e-05 
 10 KSP Residual norm 4.606802883331e-05 
 11 KSP Residual norm 1.545738275214e-05 
 12 KSP Residual norm 5.465387044915e-06 
 13 KSP Residual norm 1.858232221300e-06 
 14 KSP Residual norm 1.856907406495e-06 
 15 KSP Residual norm 6.368327774263e-07 
 16 KSP Residual norm 2.949362005563e-07 
 17 KSP Residual norm 1.777258319080e-07 
 18 KSP Residual norm 1.407991557671e-07 
 19 KSP Residual norm 9.518209901363e-08 
 20 KSP Residual norm 4.947012319862e-08 
 21 KSP Residual norm 2.554777198241e-08 
 22 KSP Residual norm 1.089986983305e-08 
 23 KSP Residual norm 1.089515775934e-08 
 24 KSP Residual norm 4.877879993594e-09 
 25 KSP Residual norm 1.937772583728e-09 
 26 KSP Residual norm 7.362251243337e-10 
 27 KSP Residual norm 3.367964194835e-10 
 28 KSP Residual norm 3.244034722222e-10 
 29 KSP Residual norm 1.697887128177e-10 
 30 KSP Residual norm 9.578758340594e-11 
