  Residual norms for solver_ solve.
  0 KSP Residual norm 3.903556259613e+00 
  1 KSP Residual norm 6.740378334820e-04 
  2 KSP Residual norm 6.703825023814e-04 
  3 KSP Residual norm 3.309656250061e-04 
  4 KSP Residual norm 3.096447270780e-04 
  5 KSP Residual norm 1.438264297860e-04 
  6 KSP Residual norm 1.090849345278e-04 
  7 KSP Residual norm 5.848482720138e-05 
  8 KSP Residual norm 3.236226955160e-05 
  9 KSP Residual norm 2.350166572811e-05 
 10 KSP Residual norm 1.097687622523e-05 
 11 KSP Residual norm 1.018428943393e-05 
 12 KSP Residual norm 4.212362730913e-06 
 13 KSP Residual norm 4.146165787698e-06 
 14 KSP Residual norm 1.587974858205e-06 
 15 KSP Residual norm 1.578096634203e-06 
 16 KSP Residual norm 7.547791250726e-07 
 17 KSP Residual norm 7.525174207777e-07 
 18 KSP Residual norm 4.044475241760e-07 
 19 KSP Residual norm 4.024125604833e-07 
 20 KSP Residual norm 2.096905709807e-07 
 21 KSP Residual norm 2.068554409896e-07 
 22 KSP Residual norm 1.098630795707e-07 
 23 KSP Residual norm 1.039930386496e-07 
 24 KSP Residual norm 5.921062127962e-08 
 25 KSP Residual norm 4.814019973607e-08 
 26 KSP Residual norm 2.767657952290e-08 
 27 KSP Residual norm 1.734556906757e-08 
 28 KSP Residual norm 1.065184976668e-08 
 29 KSP Residual norm 5.980090479924e-09 
 30 KSP Residual norm 4.450075527536e-09 
 31 KSP Residual norm 2.173476363998e-09 
 32 KSP Residual norm 1.939095066858e-09 
 33 KSP Residual norm 7.071198201888e-10 
