  Residual norms for solver_ solve.
  0 KSP Residual norm 2.348844985292e-01 
  1 KSP Residual norm 1.198855045443e-02 
  2 KSP Residual norm 4.193903319502e-03 
  3 KSP Residual norm 1.453180399609e-03 
  4 KSP Residual norm 6.786483062471e-04 
  5 KSP Residual norm 6.573396352765e-04 
  6 KSP Residual norm 4.178226868187e-04 
  7 KSP Residual norm 1.496198119218e-04 
  8 KSP Residual norm 5.801543111912e-05 
  9 KSP Residual norm 5.702527091401e-05 
 10 KSP Residual norm 1.360761025172e-05 
 11 KSP Residual norm 4.686646968986e-06 
 12 KSP Residual norm 2.341419643744e-06 
 13 KSP Residual norm 1.266277701639e-06 
 14 KSP Residual norm 1.264988461570e-06 
 15 KSP Residual norm 5.740742834842e-07 
 16 KSP Residual norm 3.077792110220e-07 
 17 KSP Residual norm 1.549620102328e-07 
 18 KSP Residual norm 1.322489073181e-07 
 19 KSP Residual norm 4.891783291954e-08 
 20 KSP Residual norm 1.863462477824e-08 
 21 KSP Residual norm 8.290942329521e-09 
 22 KSP Residual norm 4.197945390422e-09 
 23 KSP Residual norm 4.197356360073e-09 
 24 KSP Residual norm 2.200680153981e-09 
 25 KSP Residual norm 1.200207687243e-09 
 26 KSP Residual norm 5.688029520931e-10 
 27 KSP Residual norm 3.309738419192e-10 
 28 KSP Residual norm 3.128348622932e-10 
 29 KSP Residual norm 1.349818500172e-10 
 30 KSP Residual norm 6.042008099547e-11 
