  Residual norms for solver_ solve.
  0 KSP Residual norm 6.669121867117e-01 
  1 KSP Residual norm 2.253713855506e-03 
  2 KSP Residual norm 9.161565812719e-04 
  3 KSP Residual norm 8.764947242982e-04 
  4 KSP Residual norm 2.507918650468e-04 
  5 KSP Residual norm 2.501669041483e-04 
  6 KSP Residual norm 8.511574278282e-05 
  7 KSP Residual norm 8.508458804226e-05 
  8 KSP Residual norm 2.755227643905e-05 
  9 KSP Residual norm 2.754829146060e-05 
 10 KSP Residual norm 1.185793207819e-05 
 11 KSP Residual norm 1.184761094449e-05 
 12 KSP Residual norm 5.501381261578e-06 
 13 KSP Residual norm 5.421845081838e-06 
 14 KSP Residual norm 3.408644632228e-06 
 15 KSP Residual norm 1.945847616838e-06 
 16 KSP Residual norm 1.526181886726e-06 
 17 KSP Residual norm 5.801271606585e-07 
 18 KSP Residual norm 5.635208877324e-07 
 19 KSP Residual norm 2.161810839746e-07 
 20 KSP Residual norm 2.159697380490e-07 
 21 KSP Residual norm 7.703287884749e-08 
 22 KSP Residual norm 7.701045687281e-08 
 23 KSP Residual norm 2.580255324099e-08 
 24 KSP Residual norm 2.574351701371e-08 
 25 KSP Residual norm 9.356737682551e-09 
 26 KSP Residual norm 8.715440292675e-09 
 27 KSP Residual norm 3.875844282190e-09 
 28 KSP Residual norm 2.213127085907e-09 
 29 KSP Residual norm 1.765996048459e-09 
 30 KSP Residual norm 8.781577236884e-10 
 31 KSP Residual norm 8.683696920224e-10 
 32 KSP Residual norm 4.166364124358e-10 
 33 KSP Residual norm 4.164773491046e-10 
 34 KSP Residual norm 2.076751902262e-10 
 35 KSP Residual norm 2.076166964075e-10 
 36 KSP Residual norm 1.147619234526e-10 
