  Residual norms for solver_ solve.
  0 KSP Residual norm 3.314868038603e-01 
  1 KSP Residual norm 2.980127845179e-03 
  2 KSP Residual norm 1.117926320970e-03 
  3 KSP Residual norm 1.117718370117e-03 
  4 KSP Residual norm 2.983648413979e-04 
  5 KSP Residual norm 2.823400022652e-04 
  6 KSP Residual norm 1.066474508292e-04 
  7 KSP Residual norm 4.122199916693e-05 
  8 KSP Residual norm 4.113582410826e-05 
  9 KSP Residual norm 1.926415660399e-05 
 10 KSP Residual norm 1.925579321870e-05 
 11 KSP Residual norm 1.184809791451e-05 
 12 KSP Residual norm 5.603776426374e-06 
 13 KSP Residual norm 5.457501435977e-06 
 14 KSP Residual norm 1.757307372726e-06 
 15 KSP Residual norm 1.757106912675e-06 
 16 KSP Residual norm 6.589556458373e-07 
 17 KSP Residual norm 3.253244916124e-07 
 18 KSP Residual norm 2.432069329658e-07 
 19 KSP Residual norm 8.478367698600e-08 
 20 KSP Residual norm 8.477781115754e-08 
 21 KSP Residual norm 3.437752165554e-08 
 22 KSP Residual norm 3.091318888094e-08 
 23 KSP Residual norm 1.617069885617e-08 
 24 KSP Residual norm 8.110124180617e-09 
 25 KSP Residual norm 8.108238815301e-09 
 26 KSP Residual norm 4.315542451815e-09 
 27 KSP Residual norm 4.137573160894e-09 
 28 KSP Residual norm 2.313356312510e-09 
 29 KSP Residual norm 1.279676429023e-09 
 30 KSP Residual norm 1.279430834180e-09 
 31 KSP Residual norm 7.317811511694e-10 
 32 KSP Residual norm 7.035926971740e-10 
 33 KSP Residual norm 3.990239708561e-10 
 34 KSP Residual norm 2.016572075816e-10 
 35 KSP Residual norm 2.015919472171e-10 
 36 KSP Residual norm 9.791200064729e-11 
