  Residual norms for solver_ solve.
  0 KSP Residual norm 6.895667596586e-01 
  1 KSP Residual norm 1.557675586078e-02 
  2 KSP Residual norm 5.551699124971e-03 
  3 KSP Residual norm 1.514154047099e-03 
  4 KSP Residual norm 1.343300422884e-03 
  5 KSP Residual norm 6.031425370191e-04 
  6 KSP Residual norm 2.852951826322e-04 
  7 KSP Residual norm 1.842201175361e-04 
  8 KSP Residual norm 1.487222997839e-04 
  9 KSP Residual norm 7.731250094475e-05 
 10 KSP Residual norm 2.363691837524e-05 
 11 KSP Residual norm 7.349537445674e-06 
 12 KSP Residual norm 7.192309562978e-06 
 13 KSP Residual norm 2.457078019944e-06 
 14 KSP Residual norm 7.256747187802e-07 
 15 KSP Residual norm 3.916990454277e-07 
 16 KSP Residual norm 3.900215163231e-07 
 17 KSP Residual norm 1.850179702715e-07 
 18 KSP Residual norm 8.505768153316e-08 
 19 KSP Residual norm 4.815411741486e-08 
 20 KSP Residual norm 4.796344024118e-08 
 21 KSP Residual norm 2.358375210504e-08 
 22 KSP Residual norm 9.510117626088e-09 
 23 KSP Residual norm 3.349966693872e-09 
 24 KSP Residual norm 3.335189109047e-09 
 25 KSP Residual norm 1.266979930310e-09 
 26 KSP Residual norm 4.385484077810e-10 
 27 KSP Residual norm 1.989891242012e-10 
 28 KSP Residual norm 1.981619300354e-10 
 29 KSP Residual norm 9.545740290165e-11 
