  Residual norms for solver_ solve.
  0 KSP Residual norm 9.553715742258e-01 
  1 KSP Residual norm 3.478798762480e-03 
  2 KSP Residual norm 1.638847096639e-03 
  3 KSP Residual norm 6.716870660937e-04 
  4 KSP Residual norm 2.507705116584e-04 
  5 KSP Residual norm 2.505022229322e-04 
  6 KSP Residual norm 9.724459231926e-05 
  7 KSP Residual norm 4.656123453225e-05 
  8 KSP Residual norm 2.385474593374e-05 
  9 KSP Residual norm 1.216951214151e-05 
 10 KSP Residual norm 1.216151613353e-05 
 11 KSP Residual norm 7.071753548973e-06 
 12 KSP Residual norm 3.695602957342e-06 
 13 KSP Residual norm 1.423187777216e-06 
 14 KSP Residual norm 5.662299736214e-07 
 15 KSP Residual norm 5.656109285874e-07 
 16 KSP Residual norm 2.242640935763e-07 
 17 KSP Residual norm 7.631411019646e-08 
 18 KSP Residual norm 2.961334618066e-08 
 19 KSP Residual norm 1.139443657561e-08 
 20 KSP Residual norm 1.138446712203e-08 
 21 KSP Residual norm 4.589870112463e-09 
 22 KSP Residual norm 2.120473680502e-09 
 23 KSP Residual norm 1.002470898849e-09 
 24 KSP Residual norm 5.248047809663e-10 
 25 KSP Residual norm 5.242748834560e-10 
 26 KSP Residual norm 2.952935406171e-10 
 27 KSP Residual norm 1.599920425293e-10 
