  Residual norms for solver_ solve.
  0 KSP Residual norm 9.378176189499e-01 
  1 KSP Residual norm 4.512467074570e-04 
  2 KSP Residual norm 2.198573175308e-04 
  3 KSP Residual norm 9.436479698984e-05 
  4 KSP Residual norm 9.432977635013e-05 
  5 KSP Residual norm 3.758117636651e-05 
  6 KSP Residual norm 1.465245633987e-05 
  7 KSP Residual norm 6.256494153900e-06 
  8 KSP Residual norm 6.247063452799e-06 
  9 KSP Residual norm 2.595264507234e-06 
 10 KSP Residual norm 1.098528867325e-06 
 11 KSP Residual norm 5.875627127967e-07 
 12 KSP Residual norm 5.849395861158e-07 
 13 KSP Residual norm 3.316009681356e-07 
 14 KSP Residual norm 1.710731457452e-07 
 15 KSP Residual norm 8.747744282173e-08 
 16 KSP Residual norm 8.605341386567e-08 
 17 KSP Residual norm 4.185981292788e-08 
 18 KSP Residual norm 1.710319412706e-08 
 19 KSP Residual norm 6.815284315528e-09 
 20 KSP Residual norm 6.227549518598e-09 
 21 KSP Residual norm 2.556496618054e-09 
 22 KSP Residual norm 1.034747990265e-09 
 23 KSP Residual norm 4.566333315954e-10 
 24 KSP Residual norm 3.495364504496e-10 
 25 KSP Residual norm 1.341558665414e-10 
